"year","count","tag1","tag2","rank1","rank2"
2017,1854,c,javascript,3,10
2017,1393,css3,javascript,1,11
2017,1356,.net,javascript,2,12
2017,985,asp.net,javascript,2,13
2017,883,c++,javascript,3,14
2017,818,entity-framework,javascript,1,15
2017,619,codeigniter,javascript,4,16
2017,493,delphi,javascript,2,17
2017,459,asp.net-mvc-5,javascript,2,18
2014,1777,java,jdbc,19,1
2015,2712,java,jdbc,27,1
2016,3655,java,jdbc,17,1
2017,3806,java,jdbc,22,1
2014,1664,java,jpa,21,1
2015,3484,java,jpa,12,1
2016,4034,java,jpa,9,1
2017,4626,java,jpa,11,1
2013,134,javascript,jquery,1,1
2013,94,c#,jquery,3,2
2013,54,html,jquery,2,3
2013,52,css,jquery,3,4
2013,40,.net,jquery,7,5
2013,32,java,jquery,6,6
2013,25,html5,jquery,2,7
2013,20,asp.net,jquery,6,8
2013,17,asp.net-mvc,jquery,6,9
2013,10,ajax,jquery,1,10
2013,10,css3,jquery,1,11
2013,5,angularjs,jquery,10,12
2013,5,c++,jquery,5,13
2013,4,android,jquery,9,14
2013,4,asp.net-mvc-5,jquery,3,15
2013,4,codeigniter,jquery,3,16
2013,1,c,jquery,4,17
2014,7719,javascript,jquery,1,1
2014,4313,c#,jquery,2,2
2014,4115,html,jquery,2,3
2014,2965,java,jquery,4,4
2014,2958,css,jquery,3,5
2014,1816,android,jquery,12,6
2014,1564,asp.net-mvc,jquery,3,7
2014,1236,ajax,jquery,1,8
2014,897,asp.net-mvc-5,jquery,3,9
2014,889,.net,jquery,8,10
2014,871,html5,jquery,2,11
2014,635,asp.net,jquery,3,12
2014,634,c,jquery,9,13
2014,609,css3,jquery,2,14
2014,527,c++,jquery,7,15
2014,509,entity-framework,jquery,3,16
2014,320,angularjs,jquery,3,17
2014,182,codeigniter,jquery,4,18
2015,12148,javascript,jquery,1,1
2015,6140,html,jquery,3,2
2015,6090,c#,jquery,3,3
2015,5517,java,jquery,4,4
2015,3745,css,jquery,3,5
2015,2891,android,jquery,10,6
2015,2090,asp.net-mvc,jquery,3,7
2015,1959,ajax,jquery,3,8
2015,1885,html5,jquery,2,9
2015,1568,.net,jquery,10,10
2015,1446,angularjs,jquery,4,11
2015,1250,c,jquery,4,12
2015,989,asp.net,jquery,4,13
2015,783,css3,jquery,4,14
2015,677,codeigniter,jquery,4,15
2015,620,c++,jquery,4,16
2015,611,entity-framework,jquery,2,17
2015,600,asp.net-mvc-5,jquery,5,18
2016,12142,javascript,jquery,1,1
2016,6634,html,jquery,3,2
2016,5867,c#,jquery,4,3
2016,5346,java,jquery,4,4
2016,3804,css,jquery,3,5
2016,2285,android,jquery,14,6
2016,2280,ajax,jquery,3,7
2016,1867,asp.net-mvc,jquery,3,8
2016,1812,angularjs,jquery,4,9
2016,1577,html5,jquery,3,10
2016,1394,.net,jquery,7,11
2016,1212,c,jquery,11,12
2016,906,css3,jquery,3,13
2016,691,codeigniter,jquery,4,14
2016,650,c++,jquery,10,15
2016,614,asp.net,jquery,4,16
2016,610,entity-framework,jquery,3,17
2016,424,asp.net-mvc-5,jquery,3,18
2017,16972,javascript,jquery,2,1
2017,9219,html,jquery,3,2
2017,7451,c#,jquery,5,3
2017,5760,java,jquery,4,4
2017,5317,css,jquery,4,5
2017,2929,ajax,jquery,2,6
2017,2718,android,jquery,15,7
2017,2500,html5,jquery,3,8
2017,1943,asp.net-mvc,jquery,4,9
2017,1942,angularjs,jquery,3,10
2017,1665,c,jquery,8,11
2017,1232,.net,jquery,6,12
2017,1228,css3,jquery,5,13
2017,811,c++,jquery,7,14
2017,790,asp.net,jquery,5,15
2017,710,entity-framework,jquery,4,16
2017,623,codeigniter,jquery,3,17
2017,422,asp.net-mvc-5,jquery,3,18
2014,1534,javascript,jquery-datatables,25,1
2014,1244,jquery,jquery-datatables,18,2
2014,748,html,jquery-datatables,30,3
2015,3526,javascript,jquery-datatables,17,1
2015,2444,jquery,jquery-datatables,14,2
2015,1539,html,jquery-datatables,25,3
2016,2626,javascript,jquery-datatables,22,1
2016,1530,jquery,jquery-datatables,18,2
2016,1199,html,jquery-datatables,29,3
2017,4669,javascript,jquery-datatables,20,1
2017,2612,jquery,jquery-datatables,14,2
2017,2481,html,jquery-datatables,22,3
2014,3011,javascript,jquery-ui,10,1
2014,2215,jquery,jquery-ui,6,2
2014,1445,html,jquery-ui,15,3
2014,988,css,jquery-ui,21,4
2014,418,ajax,jquery-ui,20,5
2014,300,html5,jquery-ui,13,6
2015,5143,javascript,jquery-ui,10,1
2015,3364,jquery,jquery-ui,6,2
2015,2414,html,jquery-ui,14,3
2015,1494,css,jquery-ui,14,4
2015,809,ajax,jquery-ui,24,5
2015,679,html5,jquery-ui,14,6
2016,3655,javascript,jquery-ui,15,1
2016,2244,jquery,jquery-ui,10,2
2016,1834,html,jquery-ui,24,3
2016,1027,css,jquery-ui,22,4
2016,590,ajax,jquery-ui,30,5
2016,401,html5,jquery-ui,18,6
2017,4773,javascript,jquery-ui,19,1
2017,2715,jquery,jquery-ui,13,2
2017,2401,html,jquery-ui,23,3
2017,1430,css,jquery-ui,27,4
2017,675,html5,jquery-ui,17,5
2017,625,ajax,jquery-ui,32,6
2013,24,java,jsf,11,1
2013,15,jquery,jsf,11,2
2013,15,javascript,jsf,17,3
2014,2071,java,jsf,9,1
2014,1171,javascript,jsf,30,2
2014,721,jquery,jsf,29,3
2015,3828,java,jsf,8,1
2015,3688,javascript,jsf,16,2
2015,2136,jquery,jsf,16,3
2016,4460,java,jsf,7,1
2016,2580,javascript,jsf,23,2
2016,1217,jquery,jsf,24,3
2017,5007,java,jsf,7,1
2017,2473,javascript,jsf,31,2
2017,1030,jquery,jsf,32,3
2013,35,java,jsf-2.2,5,1
2014,1871,java,jsf-2.2,15,1
2015,2873,java,jsf-2.2,23,1
2016,2466,java,jsf-2.2,30,1
2017,1221,java,jsf-2.2,32,1
2014,1883,java,jsp,14,1
2014,1667,javascript,jsp,22,2
2014,993,jquery,jsp,23,3
2014,875,html,jsp,25,4
2015,3047,java,jsp,19,1
2015,3030,javascript,jsp,21,2
2015,1710,jquery,jsp,21,3
2015,1309,html,jsp,32,4
2016,3229,java,jsp,25,1
2016,2414,javascript,jsp,24,2
2016,1219,jquery,jsp,23,3
2016,1035,html,jsp,30,4
2017,4410,java,jsp,13,1
2017,4381,javascript,jsp,22,2
2017,2827,html,jsp,20,3
2017,2188,jquery,jsp,20,4
2013,16,jquery,laravel,9,1
2013,14,javascript,laravel,18,2
2013,7,angularjs,laravel,2,3
2013,6,css,laravel,21,4
2013,5,html,laravel,18,5
2013,3,html5,laravel,13,6
2013,3,ajax,laravel,12,7
2014,1485,javascript,laravel,26,1
2014,954,jquery,laravel,25,2
2014,833,html,laravel,28,3
2014,565,css,laravel,32,4
2014,227,ajax,laravel,31,5
2014,159,html5,laravel,18,6
2014,57,angularjs,laravel,21,7
2015,2631,javascript,laravel,24,1
2015,1601,jquery,laravel,23,2
2015,1484,html,laravel,26,3
2015,818,css,laravel,32,4
2015,471,ajax,laravel,32,5
2015,435,html5,laravel,18,6
2015,392,angularjs,laravel,23,7
2016,4550,javascript,laravel,9,1
2016,2402,jquery,laravel,8,2
2016,2269,html,laravel,14,3
2016,1126,css,laravel,16,4
2016,776,ajax,laravel,20,5
2016,516,angularjs,laravel,23,6
2016,515,html5,laravel,15,7
2017,7671,javascript,laravel,9,1
2017,4034,html,laravel,13,2
2017,3651,jquery,laravel,9,3
2017,2095,css,laravel,15,4
2017,1159,ajax,laravel,18,5
2017,1037,html5,laravel,12,6
2017,939,angularjs,laravel,14,7
2013,48,laravel,laravel-4,1,1
2014,220,laravel,laravel-4,2,1
2015,271,laravel,laravel-4,6,1
2016,752,laravel,laravel-4,13,1
2017,615,laravel,laravel-4,15,1
2015,1472,javascript,laravel-5,31,1
2015,925,jquery,laravel-5,32,2
2015,378,laravel,laravel-5,3,3
2016,3758,javascript,laravel-5,14,1
2016,1881,jquery,laravel-5,14,2
2016,1516,laravel,laravel-5,2,3
2017,5006,javascript,laravel-5,17,1
2017,2231,jquery,laravel-5,19,2
2017,1586,laravel,laravel-5,3,3
2016,903,laravel,laravel-5.3,9,1
2017,1212,laravel,laravel-5.3,5,1
2013,17,laravel,laravel-blade,4,1
2014,33,laravel,laravel-blade,13,1
2015,148,laravel,laravel-blade,14,1
2016,1094,laravel,laravel-blade,5,1
2017,1067,laravel,laravel-blade,6,1
2013,27,laravel,laravel-eloquent,3,1
2014,165,laravel,laravel-eloquent,3,1
2015,246,laravel,laravel-eloquent,9,1
2016,1158,laravel,laravel-eloquent,4,1
2017,1459,laravel,laravel-eloquent,4,1
2013,82,c#,linq,7,1
2013,35,.net,linq,9,2
2013,16,asp.net-mvc,linq,7,3
2013,11,asp.net,linq,10,4
2013,3,entity-framework,linq,1,5
2014,3275,c#,linq,13,1
2014,1112,asp.net-mvc,linq,13,2
2014,684,.net,linq,20,3
2014,505,entity-framework,linq,4,4
2014,407,asp.net,linq,15,5
2015,4823,c#,linq,12,1
2015,1550,asp.net-mvc,linq,13,2
2015,1350,.net,linq,16,3
2015,699,asp.net,linq,15,4
2015,564,entity-framework,linq,5,5
2016,4223,c#,linq,15,1
2016,1333,asp.net-mvc,linq,13,2
2016,1119,.net,linq,18,3
2016,500,entity-framework,linq,10,4
2016,408,asp.net,linq,13,5
2017,6059,c#,linq,12,1
2017,1309,asp.net-mvc,linq,14,2
2017,905,.net,linq,18,3
2017,687,entity-framework,linq,5,4
2017,441,asp.net,linq,16,5
2013,45,jquery,linux,4,1
2013,39,javascript,linux,8,2
2013,22,html,linux,10,3
2013,19,css,linux,9,4
2013,13,java,linux,18,5
2013,5,html5,linux,11,6
2013,4,c++,linux,9,7
2013,4,c,linux,1,8
2013,1,laravel,linux,8,9
2014,2588,javascript,linux,14,1
2014,2029,java,linux,10,2
2014,1478,jquery,linux,13,3
2014,1305,html,linux,18,4
2014,895,css,linux,24,5
2014,636,c,linux,8,6
2014,452,c++,linux,10,7
2014,298,ajax,linux,27,8
2014,279,html5,linux,14,9
2014,76,laravel,linux,8,10
2015,5029,javascript,linux,12,1
2015,2985,java,linux,22,2
2015,2807,jquery,linux,11,3
2015,2487,html,linux,12,4
2015,1359,css,linux,16,5
2015,1166,c,linux,5,6
2015,749,ajax,linux,28,7
2015,714,html5,linux,12,8
2015,447,c++,linux,12,9
2015,260,laravel,linux,7,10
2016,3652,java,linux,18,1
2016,3381,javascript,linux,18,2
2016,1952,html,linux,19,3
2016,1561,jquery,linux,16,4
2016,1449,c,linux,6,5
2016,1048,css,linux,21,6
2016,871,laravel,linux,10,7
2016,702,c++,linux,7,8
2016,570,ajax,linux,32,9
2016,494,html5,linux,16,10
2017,5406,javascript,linux,14,1
2017,4408,java,linux,14,2
2017,3039,html,linux,17,3
2017,2558,jquery,linux,15,4
2017,1571,css,linux,21,5
2017,1530,c,linux,12,6
2017,1002,laravel,linux,8,7
2017,811,ajax,linux,28,8
2017,777,html5,linux,15,9
2017,758,c++,linux,9,10
2013,10,javascript,magento,20,1
2013,8,jquery,magento,18,2
2014,1830,javascript,magento,21,1
2014,1384,jquery,magento,15,2
2015,3096,javascript,magento,20,1
2015,1985,jquery,magento,18,2
2016,2171,javascript,magento,27,1
2016,985,jquery,magento,26,2
2017,3184,javascript,magento,26,1
2017,1512,jquery,magento,25,2
2013,45,java,maven,2,1
2014,1256,java,maven,28,1
2015,3057,java,maven,17,1
2016,3688,java,maven,16,1
2017,2134,java,maven,31,1
2014,1261,javascript,mongodb,29,1
2014,707,jquery,mongodb,30,2
2015,2003,javascript,mongodb,29,1
2015,1196,jquery,mongodb,30,2
2016,3351,javascript,mongodb,19,1
2016,1468,jquery,mongodb,19,2
2017,5150,javascript,mongodb,16,1
2017,2348,jquery,mongodb,17,2
2013,107,javascript,mysql,3,1
2013,91,c#,mysql,5,2
2013,77,jquery,mysql,2,3
2013,53,html,mysql,3,4
2013,45,.net,mysql,3,5
2013,42,css,mysql,5,6
2013,32,java,mysql,7,7
2013,21,asp.net,mysql,5,8
2013,18,asp.net-mvc,mysql,4,9
2013,15,html5,mysql,3,10
2013,10,laravel,mysql,5,11
2013,5,angularjs,mysql,11,12
2013,5,android,mysql,8,13
2013,5,css3,mysql,5,14
2013,4,ajax,mysql,8,15
2013,4,delphi,mysql,3,16
2013,4,asp.net-mvc-5,mysql,4,17
2013,2,codeigniter,mysql,4,18
2013,1,c++,mysql,12,19
2014,6029,javascript,mysql,3,1
2014,4292,jquery,mysql,2,2
2014,3984,c#,mysql,6,3
2014,3517,java,mysql,2,4
2014,3311,html,mysql,4,5
2014,2307,android,mysql,5,6
2014,2290,css,mysql,5,7
2014,1169,asp.net-mvc,mysql,10,8
2014,977,ajax,mysql,5,9
2014,846,.net,mysql,12,10
2014,768,c,mysql,3,11
2014,726,asp.net-mvc-5,mysql,9,12
2014,674,html5,mysql,4,13
2014,557,c++,mysql,4,14
2014,535,delphi,mysql,1,15
2014,527,asp.net,mysql,8,16
2014,460,css3,mysql,6,17
2014,445,entity-framework,mysql,6,18
2014,255,angularjs,mysql,7,19
2014,195,codeigniter,mysql,2,20
2014,140,laravel,mysql,4,21
2015,10555,javascript,mysql,3,1
2015,6439,jquery,mysql,2,2
2015,6143,java,mysql,2,3
2015,6069,c#,mysql,4,4
2015,5579,html,mysql,4,5
2015,3167,css,mysql,6,6
2015,3159,android,mysql,6,7
2015,1844,asp.net-mvc,mysql,8,8
2015,1683,ajax,mysql,5,9
2015,1651,html5,mysql,4,10
2015,1641,.net,mysql,5,11
2015,1313,angularjs,mysql,5,12
2015,1069,c,mysql,9,13
2015,889,asp.net,mysql,7,14
2015,701,codeigniter,mysql,2,15
2015,656,css3,mysql,6,16
2015,606,c++,mysql,6,17
2015,560,entity-framework,mysql,6,18
2015,553,delphi,mysql,1,19
2015,490,asp.net-mvc-5,mysql,8,20
2015,452,laravel,mysql,2,21
2016,9865,javascript,mysql,3,1
2016,6478,java,mysql,2,2
2016,5779,c#,mysql,5,3
2016,5686,html,mysql,4,4
2016,5489,jquery,mysql,2,5
2016,3318,android,mysql,5,6
2016,3124,css,mysql,5,7
2016,1850,ajax,mysql,5,8
2016,1582,angularjs,mysql,7,9
2016,1521,asp.net-mvc,mysql,10,10
2016,1508,laravel,mysql,3,11
2016,1436,c,mysql,7,12
2016,1421,.net,mysql,5,13
2016,1338,html5,mysql,4,14
2016,745,codeigniter,mysql,2,15
2016,728,c++,mysql,6,16
2016,653,delphi,mysql,4,17
2016,612,css3,mysql,6,18
2016,551,entity-framework,mysql,6,19
2016,490,asp.net,mysql,10,20
2016,373,asp.net-mvc-5,mysql,7,21
2017,14160,javascript,mysql,3,1
2017,8075,html,mysql,4,2
2017,7401,jquery,mysql,2,3
2017,7237,c#,mysql,7,4
2017,6828,java,mysql,3,5
2017,4392,css,mysql,6,6
2017,3230,android,mysql,12,7
2017,2320,ajax,mysql,5,8
2017,2082,html5,mysql,4,9
2017,1791,laravel,mysql,2,10
2017,1718,c,mysql,6,11
2017,1510,asp.net-mvc,mysql,9,12
2017,1497,angularjs,mysql,7,13
2017,1156,.net,mysql,8,14
2017,1022,css3,mysql,6,15
2017,833,c++,mysql,6,16
2017,640,entity-framework,mysql,9,17
2017,639,asp.net,mysql,10,18
2017,636,codeigniter,mysql,2,19
2017,487,delphi,mysql,3,20
2017,320,asp.net-mvc-5,mysql,9,21
2014,611,mysql,mysql-workbench,24,1
2015,1849,mysql,mysql-workbench,17,1
2016,1116,mysql,mysql-workbench,31,1
2017,1100,mysql,mysql-workbench,28,1
2014,2764,javascript,mysqli,11,1
2014,1976,jquery,mysqli,9,2
2014,1514,mysql,mysqli,7,3
2014,1481,html,mysqli,14,4
2014,978,css,mysqli,22,5
2014,875,java,mysqli,31,6
2014,461,ajax,mysqli,18,7
2014,276,html5,mysqli,15,8
2014,275,c,mysqli,28,9
2014,50,laravel,mysqli,12,10
2015,5682,javascript,mysqli,7,1
2015,3529,mysql,mysqli,4,2
2015,3524,jquery,mysqli,4,3
2015,2999,html,mysqli,9,4
2015,2145,java,mysqli,30,5
2015,1704,css,mysqli,12,6
2015,896,ajax,mysqli,17,7
2015,834,html5,mysqli,9,8
2015,509,c,mysqli,30,9
2015,249,laravel,mysqli,8,10
2016,4506,javascript,mysqli,10,1
2016,3382,mysql,mysqli,2,2
2016,2813,java,mysqli,28,3
2016,2646,html,mysqli,10,4
2016,2428,jquery,mysqli,6,5
2016,1347,css,mysqli,13,6
2016,865,ajax,mysqli,17,7
2016,798,laravel,mysqli,11,8
2016,732,c,mysqli,31,9
2016,577,html5,mysqli,11,10
2017,8432,javascript,mysqli,5,1
2017,4834,html,mysqli,7,2
2017,4367,mysql,mysqli,2,3
2017,4179,jquery,mysqli,4,4
2017,2848,java,mysqli,29,5
2017,2490,css,mysqli,11,6
2017,1337,ajax,mysqli,12,7
2017,1284,c,mysqli,22,8
2017,1244,html5,mysqli,7,9
2017,974,laravel,mysqli,9,10
2014,2023,java,netbeans,11,1
2014,1041,mysql,netbeans,14,2
2015,3103,java,netbeans,16,1
2015,1697,mysql,netbeans,19,2
2016,3612,java,netbeans,19,1
2016,1203,mysql,netbeans,28,2
2017,3615,java,netbeans,23,1
2017,1273,mysql,netbeans,24,2
2013,42,javascript,node.js,6,1
2013,20,java,node.js,16,2
2013,19,jquery,node.js,8,3
2013,14,html,node.js,13,4
2013,9,css,node.js,15,5
2013,7,mysql,node.js,8,6
2013,7,html5,node.js,8,7
2013,1,angularjs,node.js,14,8
2013,1,ajax,node.js,20,9
2014,3502,javascript,node.js,7,1
2014,2095,jquery,node.js,7,2
2014,1545,html,node.js,12,3
2014,1421,java,node.js,24,4
2014,1083,css,node.js,15,5
2014,1057,mysql,node.js,13,6
2014,382,ajax,node.js,23,7
2014,366,html5,node.js,9,8
2014,323,c,node.js,25,9
2014,146,angularjs,node.js,13,10
2015,5635,javascript,node.js,8,1
2015,3010,jquery,node.js,9,2
2015,2736,java,node.js,25,3
2015,2261,html,node.js,15,4
2015,1940,mysql,node.js,16,5
2015,1381,css,node.js,15,6
2015,769,ajax,node.js,25,7
2015,753,angularjs,node.js,15,8
2015,714,html5,node.js,11,9
2015,568,c,node.js,25,10
2016,5370,javascript,node.js,5,1
2016,2364,html,node.js,12,2
2016,2256,jquery,node.js,9,3
2016,2053,mysql,node.js,12,4
2016,1991,java,node.js,32,5
2016,1226,css,node.js,15,6
2016,1206,angularjs,node.js,11,7
2016,768,c,node.js,28,8
2016,694,ajax,node.js,24,9
2016,611,html5,node.js,10,10
2017,9144,javascript,node.js,4,1
2017,4363,html,node.js,10,2
2017,4053,java,node.js,20,3
2017,3929,jquery,node.js,7,4
2017,2766,mysql,node.js,10,5
2017,2377,css,node.js,12,6
2017,1324,c,node.js,18,7
2017,1313,angularjs,node.js,9,8
2017,1219,html5,node.js,9,9
2017,1111,ajax,node.js,20,10
2014,598,mysql,null,25,1
2015,1297,mysql,null,28,1
2016,1128,mysql,null,30,1
2017,1551,mysql,null,20,1
2014,1196,android,nullpointerexception,23,1
2014,1128,java,nullpointerexception,30,2
2015,3035,java,nullpointerexception,20,1
2015,1795,android,nullpointerexception,17,2
2016,3982,java,nullpointerexception,12,1
2016,2350,android,nullpointerexception,12,2
2017,4269,java,nullpointerexception,16,1
2017,2434,android,nullpointerexception,19,2
2013,22,java,oracle,12,1
2013,15,jquery,oracle,12,2
2013,14,javascript,oracle,19,3
2013,11,html,oracle,15,4
2013,6,mysql,oracle,10,5
2013,5,css,oracle,22,6
2013,2,c#,oracle,27,7
2013,1,.net,oracle,28,8
2014,2303,c#,oracle,21,1
2014,2092,javascript,oracle,19,2
2014,1823,java,oracle,17,3
2014,1325,mysql,oracle,8,4
2014,1158,jquery,oracle,20,5
2014,995,html,oracle,22,6
2014,713,asp.net-mvc,oracle,25,7
2014,648,css,oracle,30,8
2014,557,.net,oracle,25,9
2014,365,c,oracle,22,10
2015,3514,c#,oracle,23,1
2015,2975,javascript,oracle,22,2
2015,2719,java,oracle,26,3
2015,2098,mysql,oracle,13,4
2015,1644,jquery,oracle,22,5
2015,1600,html,oracle,23,6
2015,1040,.net,oracle,30,7
2015,1020,asp.net-mvc,oracle,28,8
2015,841,css,oracle,30,9
2015,488,c,oracle,31,10
2016,3799,c#,oracle,18,1
2016,3592,javascript,oracle,16,2
2016,3487,java,oracle,23,3
2016,2302,mysql,oracle,9,4
2016,1847,html,oracle,22,5
2016,1677,jquery,oracle,15,6
2016,1032,.net,oracle,25,7
2016,930,css,oracle,27,8
2016,896,asp.net-mvc,oracle,26,9
2016,793,c,oracle,26,10
2017,5004,javascript,oracle,18,1
2017,4872,c#,oracle,21,2
2017,4137,java,oracle,18,3
2017,2953,mysql,oracle,9,4
2017,2794,html,oracle,21,5
2017,2406,jquery,oracle,16,6
2017,1483,css,oracle,24,7
2017,1175,c,oracle,26,8
2017,969,asp.net-mvc,oracle,24,9
2017,810,.net,oracle,28,10
2013,45,jquery,pdf,5,1
2013,37,javascript,pdf,9,2
2013,16,mysql,pdf,3,3
2013,13,html,pdf,14,4
2013,9,css,pdf,16,5
2014,2582,javascript,pdf,15,1
2014,1709,jquery,pdf,11,2
2014,1266,html,pdf,20,3
2014,993,mysql,pdf,15,4
2014,779,css,pdf,27,5
2015,3401,javascript,pdf,18,1
2015,2297,mysql,pdf,10,2
2015,1984,jquery,pdf,19,3
2015,1929,html,pdf,18,4
2015,1236,css,pdf,19,5
2016,3110,javascript,pdf,21,1
2016,2003,mysql,pdf,14,2
2016,1877,html,pdf,21,3
2016,1398,jquery,pdf,20,4
2016,1009,css,pdf,24,5
2017,4428,javascript,pdf,21,1
2017,2226,html,pdf,25,2
2017,1942,jquery,pdf,21,3
2017,1624,mysql,pdf,19,4
2017,1075,css,pdf,32,5
2013,115,javascript,php,2,1
2013,100,jquery,php,1,2
2013,85,c#,php,6,3
2013,50,html,php,4,4
2013,49,css,php,4,5
2013,48,laravel,php,2,6
2013,43,.net,php,6,7
2013,37,java,php,4,8
2013,36,mysql,php,1,9
2013,15,asp.net,php,8,10
2013,15,asp.net-mvc,php,9,11
2013,13,html5,php,4,12
2013,9,ajax,php,3,13
2013,8,angularjs,php,1,14
2013,7,android,php,5,15
2013,7,node.js,php,1,16
2013,5,codeigniter,php,2,17
2013,5,delphi,php,2,18
2013,4,css3,php,6,19
2013,2,c++,php,11,20
2013,1,c,php,6,21
2014,7341,javascript,php,2,1
2014,4994,jquery,php,1,2
2014,3985,html,php,3,3
2014,3830,c#,php,7,4
2014,3660,mysql,php,1,5
2014,3595,java,php,1,6
2014,2725,css,php,4,7
2014,2538,android,php,2,8
2014,1224,ajax,php,3,9
2014,1053,asp.net-mvc,php,16,10
2014,874,.net,php,9,11
2014,793,html5,php,3,12
2014,735,c,php,4,13
2014,608,c++,php,2,14
2014,539,asp.net,php,6,15
2014,535,css3,php,5,16
2014,495,delphi,php,2,17
2014,392,entity-framework,php,9,18
2014,326,angularjs,php,2,19
2014,275,mysqli,php,1,20
2014,268,codeigniter,php,1,21
2014,255,laravel,php,1,22
2014,218,node.js,php,1,23
2015,11999,javascript,php,2,1
2015,7231,jquery,php,1,2
2015,6966,mysql,php,1,3
2015,6382,html,php,2,4
2015,6046,java,php,3,5
2015,5889,c#,php,6,6
2015,3682,android,php,3,7
2015,3613,css,php,4,8
2015,1968,ajax,php,2,9
2015,1855,html5,php,3,10
2015,1730,asp.net-mvc,php,11,11
2015,1621,.net,php,6,12
2015,1453,angularjs,php,3,13
2015,1314,c,php,3,14
2015,872,asp.net,php,8,15
2015,825,codeigniter,php,1,16
2015,742,css3,php,5,17
2015,673,c++,php,2,18
2015,645,mysqli,php,1,19
2015,552,laravel,php,1,20
2015,539,delphi,php,3,21
2015,500,entity-framework,php,9,22
2015,414,node.js,php,1,23
2015,201,laravel-5,php,1,24
2016,11932,javascript,php,2,1
2016,6802,html,php,2,2
2016,6665,jquery,php,1,3
2016,6646,mysql,php,1,4
2016,5973,c#,php,3,5
2016,5923,java,php,3,6
2016,3775,css,php,4,7
2016,3295,android,php,6,8
2016,2310,ajax,php,2,9
2016,2040,angularjs,php,3,10
2016,1833,laravel,php,1,11
2016,1615,c,php,3,12
2016,1607,html5,php,2,13
2016,1584,asp.net-mvc,php,6,14
2016,1498,.net,php,4,15
2016,997,laravel-5,php,1,16
2016,914,codeigniter,php,1,17
2016,856,css3,php,4,18
2016,827,c++,php,2,19
2016,673,delphi,php,3,20
2016,655,mysqli,php,1,21
2016,578,node.js,php,1,22
2016,553,entity-framework,php,5,23
2016,525,asp.net,php,8,24
2017,16982,javascript,php,1,1
2017,10037,html,php,2,2
2017,8818,jquery,php,1,3
2017,8094,mysql,php,1,4
2017,7115,c#,php,8,5
2017,6906,java,php,2,6
2017,5494,css,php,3,7
2017,4234,android,php,4,8
2017,2911,ajax,php,3,9
2017,2586,html5,php,2,10
2017,2343,laravel,php,1,11
2017,1868,angularjs,php,4,12
2017,1841,c,php,4,13
2017,1406,asp.net-mvc,php,10,14
2017,1267,css3,php,4,15
2017,1195,.net,php,7,16
2017,1073,mysqli,php,1,17
2017,896,node.js,php,1,18
2017,887,c++,php,2,19
2017,761,laravel-5,php,1,20
2017,759,codeigniter,php,1,21
2017,721,asp.net,php,8,22
2017,604,entity-framework,php,11,23
2017,459,delphi,php,4,24
2014,2608,php,phpmailer,11,1
2014,1288,javascript,phpmailer,28,2
2014,990,mysql,phpmailer,16,3
2014,803,jquery,phpmailer,28,4
2014,748,html,phpmailer,29,5
2015,6493,php,phpmailer,9,1
2015,2254,javascript,phpmailer,27,2
2015,1833,mysql,phpmailer,18,3
2015,1434,html,phpmailer,28,4
2015,1388,jquery,phpmailer,26,5
2016,6427,php,phpmailer,9,1
2016,2126,javascript,phpmailer,28,2
2016,1696,mysql,phpmailer,15,3
2016,1642,html,phpmailer,25,4
2016,1277,jquery,phpmailer,22,5
2017,7533,php,phpmailer,8,1
2017,5355,javascript,phpmailer,15,2
2017,2963,html,phpmailer,19,3
2017,2717,jquery,phpmailer,12,4
2017,1888,mysql,phpmailer,15,5
2014,887,php,phpmyadmin,26,1
2014,321,mysql,phpmyadmin,31,2
2014,313,jquery,phpmyadmin,31,3
2014,261,html,phpmyadmin,31,4
2015,6097,php,phpmyadmin,11,1
2015,2172,mysql,phpmyadmin,11,2
2015,1447,jquery,phpmyadmin,25,3
2015,1387,html,phpmyadmin,30,4
2016,6093,php,phpmyadmin,10,1
2016,2050,mysql,phpmyadmin,13,2
2016,1295,html,phpmyadmin,27,3
2016,930,jquery,phpmyadmin,28,4
2017,9334,php,phpmyadmin,5,1
2017,3261,html,phpmyadmin,16,2
2017,3080,mysql,phpmyadmin,8,3
2017,2292,jquery,phpmyadmin,18,4
2013,21,java,postgresql,15,1
2013,7,php,postgresql,12,2
2013,4,.net,postgresql,23,3
2013,4,html,postgresql,19,4
2013,4,javascript,postgresql,22,5
2013,3,css,postgresql,26,6
2013,2,mysql,postgresql,16,7
2013,1,c#,postgresql,29,8
2013,1,android,postgresql,22,9
2013,1,jquery,postgresql,21,10
2014,2848,php,postgresql,9,1
2014,1848,java,postgresql,16,2
2014,1689,c#,postgresql,30,3
2014,1657,javascript,postgresql,23,4
2014,1227,android,postgresql,22,5
2014,1198,mysql,postgresql,10,6
2014,974,jquery,postgresql,24,7
2014,906,html,postgresql,24,8
2014,628,css,postgresql,31,9
2014,587,asp.net-mvc,postgresql,31,10
2014,392,.net,postgresql,32,11
2014,305,c,postgresql,27,12
2014,231,ajax,postgresql,29,13
2014,202,html5,postgresql,17,14
2014,75,angularjs,postgresql,19,15
2014,59,laravel,postgresql,10,16
2015,6963,php,postgresql,7,1
2015,3903,c#,postgresql,19,2
2015,3706,javascript,postgresql,15,3
