"year","count","tag1","tag2","rank1","rank2"
2012,21777,perl,php,2,25
2012,21297,oracle,php,2,26
2012,21149,css3,php,5,27
2012,20088,git,php,4,28
2012,19057,node.js,php,1,29
2012,14631,excel,php,7,30
2012,1608,angularjs,php,9,31
2012,987,laravel,php,1,32
2013,628567,javascript,php,2,1
2013,507916,jquery,php,1,2
2013,406138,java,php,5,3
2013,350261,html,php,3,4
2013,303910,mysql,php,1,5
2013,294913,c#,php,21,6
2013,243013,css,php,4,7
2013,235111,android,php,10,8
2013,172001,c++,php,17,9
2013,111493,ios,php,7,10
2013,107171,c,php,11,11
2013,94489,ajax,php,4,12
2013,81790,asp.net,php,19,13
2013,73713,objective-c,php,3,14
2013,58224,.net,php,24,15
2013,53542,html5,php,3,16
2013,46383,linux,php,3,17
2013,39693,codeigniter,php,1,18
2013,39210,iphone,php,5,19
2013,37508,css3,php,5,20
2013,33579,asp.net-mvc,php,20,21
2013,32302,node.js,php,1,22
2013,31068,bash,php,5,23
2013,30164,django,php,7,24
2013,29638,angularjs,php,6,25
2013,29136,apache,php,1,26
2013,27504,oracle,php,2,27
2013,27436,eclipse,php,6,28
2013,26320,perl,php,3,29
2013,24358,excel,php,8,30
2013,22269,git,php,5,31
2013,14418,laravel,php,1,32
2014,688916,javascript,php,2,1
2014,475718,jquery,php,1,2
2014,405517,java,php,6,3
2014,404665,html,php,3,4
2014,319790,mysql,php,1,5
2014,272277,css,php,4,6
2014,262622,c#,php,19,7
2014,260199,android,php,9,8
2014,155098,c++,php,17,9
2014,115484,ios,php,8,10
2014,104083,c,php,13,11
2014,98117,ajax,php,4,12
2014,78314,angularjs,php,8,13
2014,68111,objective-c,php,4,14
2014,66007,asp.net,php,15,15
2014,51108,html5,php,3,16
2014,48323,linux,php,2,17
2014,46181,node.js,php,1,18
2014,43140,.net,php,23,19
2014,41417,bash,php,5,20
2014,37998,css3,php,5,21
2014,37276,asp.net-mvc,php,18,22
2014,36294,laravel,php,1,23
2014,34866,apache,php,1,24
2014,33716,codeigniter,php,1,25
2014,31987,eclipse,php,6,26
2014,28772,oracle,php,2,27
2014,25758,excel,php,12,28
2014,24532,perl,php,2,29
2014,24375,django,php,9,30
2014,22696,git,php,7,31
2014,18221,iphone,php,5,32
2015,705158,javascript,php,2,1
2015,412244,jquery,php,1,2
2015,382210,html,php,3,3
2015,375051,java,php,6,4
2015,298926,mysql,php,1,5
2015,251359,android,php,10,6
2015,250608,css,php,4,7
2015,247647,c#,php,18,8
2015,144903,c++,php,18,9
2015,133196,angularjs,php,7,10
2015,112890,ios,php,8,11
2015,111519,c,php,14,12
2015,95309,ajax,php,4,13
2015,61592,node.js,php,1,14
2015,56049,laravel,php,1,15
2015,53031,asp.net,php,16,16
2015,48219,linux,php,4,17
2015,46394,objective-c,php,4,18
2015,46322,html5,php,3,19
2015,40106,codeigniter,php,1,20
2015,39462,bash,php,8,21
2015,36402,.net,php,23,22
2015,34400,css3,php,5,23
2015,33811,excel,php,12,24
2015,33059,oracle,php,2,25
2015,32931,asp.net-mvc,php,22,26
2015,32256,apache,php,1,27
2015,29004,django,php,9,28
2015,24998,git,php,7,29
2015,21157,eclipse,php,6,30
2015,18743,perl,php,3,31
2015,14067,iphone,php,5,32
2016,699988,javascript,php,2,1
2016,364434,jquery,php,1,2
2016,362927,html,php,3,3
2016,315573,java,php,6,4
2016,283233,mysql,php,1,5
2016,243995,android,php,9,6
2016,228121,css,php,4,7
2016,216626,c#,php,17,8
2016,125497,angularjs,php,6,9
2016,114100,c++,php,22,10
2016,92149,ajax,php,4,11
2016,91761,ios,php,8,12
2016,88721,c,php,16,13
2016,83386,laravel,php,1,14
2016,73893,node.js,php,1,15
2016,43352,asp.net,php,16,16
2016,42660,linux,php,4,17
2016,41474,codeigniter,php,1,18
2016,41430,bash,php,6,19
2016,37473,html5,php,3,20
2016,36928,asp.net-mvc,php,15,21
2016,34471,excel,php,12,22
2016,32532,oracle,php,2,23
2016,32057,css3,php,5,24
2016,28875,.net,php,22,25
2016,28211,apache,php,1,26
2016,27551,django,php,9,27
2016,26627,objective-c,php,4,28
2016,26454,git,php,6,29
2016,16879,perl,php,3,30
2016,13834,eclipse,php,6,31
2016,8867,iphone,php,5,32
2017,630203,javascript,php,2,1
2017,317899,html,php,3,2
2017,294242,jquery,php,1,3
2017,270641,java,php,6,4
2017,245757,mysql,php,1,5
2017,198277,css,php,4,6
2017,184579,android,php,11,7
2017,180294,c#,php,19,8
2017,103142,laravel,php,1,9
2017,100445,c++,php,19,10
2017,80889,ajax,php,4,11
2017,78514,node.js,php,1,12
2017,75118,c,php,20,13
2017,74486,angularjs,php,6,14
2017,67379,ios,php,8,15
2017,37863,bash,php,6,16
2017,37635,codeigniter,php,1,17
2017,37323,linux,php,5,18
2017,35124,asp.net,php,18,19
2017,34450,excel,php,13,20
2017,30534,html5,php,3,21
2017,29680,oracle,php,2,22
2017,28975,django,php,9,23
2017,28484,css3,php,5,24
2017,24976,apache,php,1,25
2017,24210,asp.net-mvc,php,20,26
2017,23939,git,php,6,27
2017,23400,.net,php,23,28
2017,14103,objective-c,php,4,29
2017,12546,perl,php,3,30
2017,10905,eclipse,php,6,31
2017,6182,iphone,php,5,32
2008,2950,java,postgresql,21,1
2008,1745,php,postgresql,11,2
2008,1390,javascript,postgresql,18,3
2008,1206,mysql,postgresql,15,4
2008,907,html,postgresql,20,5
2008,716,oracle,postgresql,5,6
2008,340,jquery,postgresql,19,7
2008,238,django,postgresql,9,8
2009,25586,java,postgresql,23,1
2009,21127,php,postgresql,12,2
2009,12826,javascript,postgresql,21,3
2009,12720,mysql,postgresql,12,4
2009,8767,jquery,postgresql,22,5
2009,7413,html,postgresql,25,6
2009,4304,django,postgresql,9,7
2009,3982,oracle,postgresql,5,8
2010,61609,php,postgresql,11,1
2010,54110,java,postgresql,25,2
2010,33820,javascript,postgresql,20,3
2010,30471,mysql,postgresql,9,4
2010,27353,jquery,postgresql,22,5
2010,17689,html,postgresql,25,6
2010,9294,django,postgresql,9,7
2010,6183,oracle,postgresql,5,8
2011,113984,php,postgresql,10,1
2011,97700,java,postgresql,29,2
2011,61098,mysql,postgresql,9,3
2011,60798,javascript,postgresql,25,4
2011,44578,jquery,postgresql,25,5
2011,29799,html,postgresql,27,6
2011,14160,django,postgresql,8,7
2011,10070,oracle,postgresql,4,8
2012,156710,java,postgresql,25,1
2012,150304,php,postgresql,8,2
2012,94143,javascript,postgresql,24,3
2012,85909,mysql,postgresql,10,4
2012,66471,jquery,postgresql,28,5
2012,40452,html,postgresql,30,6
2012,21701,django,postgresql,8,7
2012,14126,oracle,postgresql,4,8
2013,202213,java,postgresql,25,1
2013,195719,php,postgresql,7,2
2013,119053,mysql,postgresql,8,3
2013,118875,javascript,postgresql,25,4
2013,87932,jquery,postgresql,28,5
2013,59977,html,postgresql,29,6
2013,26799,django,postgresql,8,7
2013,20460,oracle,postgresql,4,8
2014,221067,java,postgresql,24,1
2014,187557,php,postgresql,9,2
2014,127414,javascript,postgresql,26,3
2014,125734,mysql,postgresql,7,4
2014,70953,jquery,postgresql,29,5
2014,60619,html,postgresql,31,6
2014,27234,django,postgresql,7,7
2014,19484,oracle,postgresql,5,8
2015,227542,java,postgresql,22,1
2015,189333,php,postgresql,7,2
2015,152626,javascript,postgresql,26,3
2015,123464,mysql,postgresql,7,4
2015,75973,jquery,postgresql,24,5
2015,62201,html,postgresql,30,6
2015,38287,django,postgresql,7,7
2015,27085,oracle,postgresql,4,8
2016,208205,java,postgresql,20,1
2016,195584,php,postgresql,7,2
2016,179412,javascript,postgresql,21,3
2016,128036,mysql,postgresql,6,4
2016,77093,jquery,postgresql,21,5
2016,69468,html,postgresql,27,6
2016,39431,django,postgresql,8,7
2016,27381,oracle,postgresql,4,8
2017,178524,java,postgresql,22,1
2017,175234,php,postgresql,7,2
2017,160985,javascript,postgresql,21,3
2017,115750,mysql,postgresql,7,4
2017,62164,html,postgresql,25,5
2017,61305,jquery,postgresql,20,6
2017,42018,django,postgresql,8,7
2017,25596,oracle,postgresql,5,8
2008,10823,c#,python,18,1
2008,8319,c++,python,7,2
2008,8093,.net,python,21,3
2008,7886,java,python,7,4
2008,4623,php,python,4,5
2008,4430,javascript,python,8,6
2008,3909,c,python,6,7
2008,2764,html,python,10,8
2008,2432,mysql,python,4,9
2008,2379,linux,python,2,10
2008,1773,perl,python,1,11
2008,1726,css,python,12,12
2008,1125,django,python,1,13
2008,1097,jquery,python,8,14
2008,1034,oracle,python,3,15
2008,763,ajax,python,14,16
2008,733,bash,python,6,17
2008,505,excel,python,12,18
2008,499,objective-c,python,4,19
2008,483,git,python,3,20
2008,390,postgresql,python,1,21
2008,147,matlab,python,1,22
2008,90,ios,python,9,23
2008,52,android,python,10,24
2008,40,numpy,python,1,25
2009,83064,c#,python,19,1
2009,59757,java,python,6,2
2009,54340,c++,python,5,3
2009,44657,php,python,2,4
2009,40429,.net,python,23,5
2009,36396,javascript,python,6,6
2009,28343,c,python,6,7
2009,21908,jquery,python,7,8
2009,19887,mysql,python,4,9
2009,19674,html,python,10,10
2009,12874,css,python,12,11
2009,12755,django,python,1,12
2009,11264,linux,python,1,13
2009,10156,perl,python,2,14
2009,8856,objective-c,python,4,15
2009,6246,ajax,python,15,16
2009,4810,oracle,python,4,17
2009,4318,bash,python,2,18
2009,4264,git,python,1,19
2009,2485,excel,python,13,20
2009,2228,postgresql,python,1,21
2009,2045,android,python,13,22
2009,1558,matlab,python,1,23
2009,664,numpy,python,1,24
2009,589,ios,python,10,25
2009,11,node.js,python,2,26
2009,1,angularjs,python,5,27
2010,121410,c#,python,23,1
2010,113869,java,python,5,2
2010,108792,c++,python,5,3
2010,108287,php,python,2,4
2010,80826,javascript,python,6,5
2010,60088,jquery,python,5,6
2010,57739,c,python,6,7
2010,47488,.net,python,28,8
2010,43793,mysql,python,3,9
2010,39790,html,python,8,10
2010,26352,css,python,13,11
2010,25229,django,python,1,12
2010,21325,android,python,17,13
2010,18011,objective-c,python,6,14
2010,17841,linux,python,1,15
2010,16301,perl,python,2,16
2010,11729,ajax,python,15,17
2010,8595,bash,python,2,18
2010,8018,git,python,3,19
2010,7234,oracle,python,4,20
2010,4738,postgresql,python,1,21
2010,4084,matlab,python,1,22
2010,3565,excel,python,12,23
2010,2673,ios,python,12,24
2010,2008,numpy,python,1,25
2010,780,node.js,python,2,26
2011,186704,php,python,3,1
2011,179120,java,python,12,2
2011,159844,c#,python,25,3
2011,157342,c++,python,7,4
2011,155196,javascript,python,6,5
2011,108922,jquery,python,7,6
2011,77771,mysql,python,4,7
2011,76353,c,python,7,8
2011,68472,html,python,11,9
2011,57025,android,python,23,10
2011,55660,.net,python,31,11
2011,45490,css,python,18,12
2011,40038,django,python,1,13
2011,32572,objective-c,python,6,14
2011,28287,linux,python,2,15
2011,20199,ios,python,14,16
2011,19605,ajax,python,19,17
2011,18836,perl,python,2,18
2011,14026,bash,python,2,19
2011,13745,git,python,6,20
2011,10037,oracle,python,5,21
2011,8692,postgresql,python,1,22
2011,7480,matlab,python,1,23
2011,7018,excel,python,12,24
2011,6836,node.js,python,2,25
2011,5033,numpy,python,1,26
2011,43,pandas,python,1,27
2011,13,angularjs,python,7,28
2012,236988,java,python,15,1
2012,216989,javascript,python,8,2
2012,213600,php,python,3,3
2012,190135,c++,python,8,4
2012,181531,c#,python,26,5
2012,154585,jquery,python,8,6
2012,100852,c,python,6,7
2012,98913,mysql,python,6,8
2012,93002,html,python,12,9
2012,78419,android,python,27,10
2012,58596,css,python,20,11
2012,53662,django,python,1,12
2012,48166,.net,python,31,13
2012,42250,linux,python,1,14
2012,38749,ios,python,14,15
2012,33807,objective-c,python,7,16
2012,26976,ajax,python,22,17
2012,24686,bash,python,2,18
2012,21961,perl,python,1,19
2012,18425,git,python,6,20
2012,13531,postgresql,python,1,21
2012,13131,oracle,python,5,22
2012,13078,node.js,python,2,23
2012,12510,matlab,python,1,24
2012,11279,excel,python,13,25
2012,9453,numpy,python,1,26
2012,2354,pandas,python,1,27
2012,944,angularjs,python,17,28
2013,321758,java,python,14,1
2013,296772,javascript,python,9,2
2013,252211,php,python,5,3
2013,243512,c++,python,8,4
2013,199744,jquery,python,10,5
2013,193053,c#,python,31,6
2013,135815,c,python,6,7
2013,129396,html,python,12,8
2013,126341,mysql,python,6,9
2013,86732,android,python,28,10
2013,78504,css,python,18,11
2013,69238,django,python,1,12
2013,52299,linux,python,1,13
2013,47963,ios,python,14,14
2013,39766,.net,python,32,15
2013,36381,bash,python,2,16
2013,36321,objective-c,python,7,17
2013,35394,ajax,python,23,18
2013,27733,perl,python,1,19
2013,25714,matlab,python,1,20
2013,23294,node.js,python,2,21
2013,21975,excel,python,12,22
2013,21663,git,python,7,23
2013,18919,numpy,python,1,24
2013,18645,postgresql,python,1,25
2013,17091,oracle,python,5,26
2013,15342,angularjs,python,20,27
2013,10723,pandas,python,1,28
2014,333152,java,python,15,1
2014,292939,javascript,python,9,2
2014,239593,c++,python,7,3
2014,229368,php,python,5,4
2014,173129,c#,python,28,5
2014,158323,jquery,python,10,6
2014,137047,c,python,6,7
2014,134624,html,python,14,8
2014,125467,mysql,python,8,9
2014,109746,android,python,26,10
2014,78935,css,python,19,11
2014,69875,django,python,1,12
2014,56111,linux,python,1,13
2014,55664,ios,python,14,14
2014,47986,bash,python,2,15
2014,36350,objective-c,python,7,16
2014,33524,angularjs,python,23,17
2014,31690,ajax,python,26,18
2014,29984,.net,python,32,19
2014,29557,node.js,python,2,20
2014,29068,matlab,python,1,21
2014,26911,excel,python,11,22
2014,24951,perl,python,1,23
2014,24677,numpy,python,1,24
2014,24087,postgresql,python,1,25
2014,23190,git,python,4,26
2014,20890,oracle,python,4,27
2014,20414,pandas,python,1,28
2015,334431,javascript,python,7,1
2015,318526,java,python,12,2
2015,235871,php,python,5,3
2015,233572,c++,python,6,4
2015,169606,c#,python,28,5
2015,151206,jquery,python,8,6
2015,150120,c,python,6,7
2015,142982,html,python,13,8
2015,132166,mysql,python,6,9
2015,111474,android,python,22,10
2015,83077,css,python,19,11
2015,80510,django,python,1,12
2015,58724,linux,python,1,13
2015,56980,ios,python,14,14
2015,56470,angularjs,python,21,15
2015,48082,bash,python,2,16
2015,42435,node.js,python,2,17
2015,36665,excel,python,9,18
2015,34625,pandas,python,1,19
2015,34518,ajax,python,23,20
2015,33548,matlab,python,1,21
2015,30838,numpy,python,1,22
2015,27601,postgresql,python,1,23
2015,26706,.net,python,32,24
2015,25923,git,python,5,25
2015,23213,objective-c,python,7,26
2015,21698,oracle,python,5,27
2015,21011,perl,python,1,28
2016,362208,javascript,python,8,1
2016,285330,java,python,8,2
2016,227787,php,python,5,3
2016,219689,c++,python,4,4
2016,162104,c#,python,24,5
2016,150110,html,python,10,6
2016,141433,jquery,python,8,7
2016,139617,c,python,5,8
2016,135123,mysql,python,5,9
2016,115611,android,python,20,10
2016,86219,css,python,17,11
2016,84039,django,python,1,12
2016,57374,linux,python,1,13
2016,57154,pandas,python,1,14
2016,55414,node.js,python,3,15
2016,53742,angularjs,python,22,16
2016,51919,bash,python,2,17
2016,49735,ios,python,13,18
2016,40804,excel,python,9,19
2016,39978,numpy,python,1,20
2016,33686,ajax,python,22,21
2016,29867,postgresql,python,1,22
2016,28581,git,python,4,23
2016,26391,matlab,python,1,24
2016,26382,oracle,python,5,25
2016,23291,.net,python,27,26
2016,18874,perl,python,1,27
2016,14264,objective-c,python,8,28
2017,371294,javascript,python,8,1
2017,268522,java,python,7,2
2017,218962,php,python,4,3
2017,194000,c++,python,3,4
2017,164271,c#,python,23,5
2017,153499,html,python,10,6
2017,131366,jquery,python,6,7
2017,127746,mysql,python,4,8
2017,127201,c,python,4,9
2017,108795,android,python,18,10
2017,92215,django,python,1,11
2017,86471,css,python,14,12
2017,84282,pandas,python,1,13
2017,63057,node.js,python,4,14
2017,54532,linux,python,1,15
2017,52595,excel,python,3,16
2017,51136,bash,python,2,17
2017,50452,numpy,python,1,18
2017,44348,ios,python,11,19
2017,35259,ajax,python,16,20
2017,34058,angularjs,python,22,21
2017,33464,postgresql,python,1,22
2017,28721,git,python,4,23
2017,26388,oracle,python,3,24
2017,22877,.net,python,24,25
2017,21717,matlab,python,1,26
2017,14198,perl,python,1,27
2017,9656,objective-c,python,6,28
2008,717,python,python-2.7,20,1
2008,81,django,python-2.7,12,2
2008,34,linux,python-2.7,14,3
2008,32,php,python-2.7,28,4
2008,26,mysql,python-2.7,28,5
2008,12,bash,python-2.7,22,6
2009,3535,python,python-2.7,29,1
2009,566,django,python-2.7,13,2
2009,415,php,python-2.7,29,3
2009,156,linux,python-2.7,14,4
2009,129,mysql,python-2.7,29,5
2009,25,bash,python-2.7,22,6
2010,13513,python,python-2.7,26,1
2010,2441,php,python-2.7,32,2
2010,1845,django,python-2.7,13,3
2010,1728,mysql,python-2.7,30,4
2010,868,linux,python-2.7,15,5
2010,419,bash,python-2.7,23,6
2011,47853,python,python-2.7,8,1
2011,8026,php,python-2.7,32,2
2011,5593,django,python-2.7,13,3
2011,3610,linux,python-2.7,15,4
2011,3285,mysql,python-2.7,32,5
2011,1909,bash,python-2.7,23,6
2012,146536,python,python-2.7,1,1
2012,47733,php,python-2.7,28,2
2012,21955,mysql,python-2.7,32,3
2012,21812,django,python-2.7,7,4
2012,15318,linux,python-2.7,13,5
2012,9841,bash,python-2.7,22,6
2013,261402,python,python-2.7,1,1
2013,82892,php,python-2.7,18,2
2013,42177,mysql,python-2.7,31,3
2013,37922,django,python-2.7,6,4
2013,24182,linux,python-2.7,11,5
2013,18601,bash,python-2.7,22,6
2014,306808,python,python-2.7,1,1
2014,73891,php,python-2.7,17,2
2014,44746,mysql,python-2.7,28,3
2014,38262,django,python-2.7,5,4
2014,28584,linux,python-2.7,10,5
2014,28349,bash,python-2.7,21,6
2015,369506,python,python-2.7,1,1
2015,83298,php,python-2.7,16,2
2015,53060,mysql,python-2.7,27,3
2015,44242,django,python-2.7,5,4
2015,32113,linux,python-2.7,9,5
2015,30812,bash,python-2.7,19,6
2016,421623,python,python-2.7,1,1
2016,88344,php,python-2.7,14,2
2016,63137,mysql,python-2.7,23,3
2016,46109,django,python-2.7,4,4
2016,32781,bash,python-2.7,19,5
2016,30689,linux,python-2.7,8,6
2017,473448,python,python-2.7,2,1
2017,81759,php,python-2.7,13,2
2017,60964,mysql,python-2.7,21,3
2017,48375,django,python-2.7,5,4
2017,31884,bash,python-2.7,19,5
2017,29661,linux,python-2.7,10,6
2008,2204,python,python-3.x,11,1
2008,272,php,python-3.x,24,2
2008,216,linux,python-3.x,13,3
2008,177,django,python-3.x,11,4
2008,4,python-2.7,python-3.x,1,5
2009,19068,python,python-3.x,8,1
2009,3879,php,python-3.x,26,2
2009,2307,django,python-3.x,12,3
2009,1663,linux,python-3.x,13,4
2009,10,python-2.7,python-3.x,1,5
2010,42222,python,python-3.x,5,1
2010,10741,php,python-3.x,29,2
2010,4514,django,python-3.x,12,3
2010,3350,linux,python-3.x,13,4
2010,42,python-2.7,python-3.x,1,5
2011,74189,python,python-3.x,3,1
2011,20550,php,python-3.x,30,2
2011,7893,django,python-3.x,12,3
2011,6470,linux,python-3.x,14,4
2011,447,python-2.7,python-3.x,1,5
2012,132761,python,python-3.x,2,1
2012,29799,php,python-3.x,32,2
2012,12670,django,python-3.x,13,3
2012,11311,linux,python-3.x,15,4
2012,5715,python-2.7,python-3.x,1,5
2013,223039,python,python-3.x,2,1
2013,47738,php,python-3.x,32,2
2013,23949,django,python-3.x,11,3
2013,21425,python-2.7,python-3.x,1,4
2013,19171,linux,python-3.x,15,5
2014,263891,python,python-3.x,2,1
2014,51712,php,python-3.x,25,2
2014,26818,django,python-3.x,8,3
2014,26418,python-2.7,python-3.x,1,4
2014,22753,linux,python-3.x,14,5
2015,336042,python,python-3.x,2,1
2015,65423,php,python-3.x,20,2
2015,38005,django,python-3.x,8,3
2015,35386,python-2.7,python-3.x,1,4
2015,25628,linux,python-3.x,12,5
2016,411352,python,python-3.x,2,1
2016,69552,php,python-3.x,19,2
2016,44165,python-2.7,python-3.x,1,3
2016,43211,django,python-3.x,6,4
2016,28125,linux,python-3.x,11,5
2017,518962,python,python-3.x,1,1
2017,80430,php,python-3.x,14,2
2017,53964,django,python-3.x,4,3
2017,45386,python-2.7,python-3.x,1,4
2017,31690,linux,python-3.x,8,5
2008,2644,c++,qt,21,1
2008,784,c,qt,27,2
2008,523,python,qt,22,3
2008,394,linux,qt,12,4
2009,34890,c++,qt,15,1
2009,13155,python,qt,15,2
2009,13067,c,qt,21,3
2009,4195,linux,qt,12,4
2010,83113,c++,qt,11,1
2010,32447,c,qt,22,2
2010,27681,python,qt,12,3
2010,8219,linux,qt,11,4
2011,140539,c++,qt,11,1
2011,47288,c,qt,23,2
2011,38541,python,qt,10,3
2011,13931,linux,qt,11,4
2012,177739,c++,qt,10,1
2012,63094,c,qt,25,2
2012,51781,python,qt,11,3
2012,19788,linux,qt,11,4
2013,234572,c++,qt,9,1
2013,83482,c,qt,22,2
2013,74557,python,qt,10,3
2013,23320,linux,qt,12,4
2014,224438,c++,qt,8,1
2014,96779,python,qt,11,2
2014,78619,c,qt,22,3
2014,22558,linux,qt,15,4
2015,215434,c++,qt,9,1
2015,90558,c,qt,21,2
2015,87919,python,qt,13,3
2015,23092,linux,qt,14,4
2016,211012,c++,qt,8,1
2016,91658,python,qt,11,2
2016,82388,c,qt,22,3
2016,20613,linux,qt,14,4
2017,174997,c++,qt,8,1
2017,89423,python,qt,14,2
2017,69157,c,qt,22,3
2017,17495,linux,qt,14,4
2008,248,python,r,26,1
2008,30,php,r,29,2
2008,27,mysql,r,27,3
2009,7280,python,r,23,1
2009,3288,php,r,27,2
2009,1324,mysql,r,28,3
2010,21417,python,r,17,1
2010,15042,php,r,27,2
2010,7755,mysql,r,28,3
2011,29044,python,r,16,1
2011,26000,php,r,29,2
2011,14074,mysql,r,29,3
2012,58345,python,r,9,1
2012,40094,php,r,29,2
2012,25589,mysql,r,31,3
2013,97363,python,r,9,1
2013,51851,php,r,30,2
2013,32330,mysql,r,32,3
2014,124083,python,r,7,1
2014,54085,php,r,24,2
2014,41537,mysql,r,31,3
2015,123011,python,r,9,1
2015,71334,php,r,18,2
2015,50678,mysql,r,28,3
2016,157884,python,r,7,1
2016,62681,php,r,23,2
2016,53475,mysql,r,27,3
2017,194548,python,r,7,1
2017,48609,mysql,r,26,2
2017,46396,php,r,25,3
2008,34,asp.net-mvc,razor,28,1
2008,34,c#,razor,32,2
2008,17,asp.net,razor,30,3
2008,11,jquery,razor,27,4
2008,3,html,razor,28,5
2008,3,javascript,razor,26,6
2009,794,c#,razor,32,1
2009,513,asp.net-mvc,razor,28,2
2009,451,asp.net,razor,30,3
2009,261,jquery,razor,29,4
2009,203,javascript,razor,28,5
2009,72,html,razor,30,6
2010,28001,c#,razor,32,1
2010,12184,jquery,razor,29,2
2010,10673,asp.net,razor,30,3
2010,9237,asp.net-mvc,razor,27,4
2010,8608,javascript,razor,28,5
2010,3451,html,razor,30,6
2011,131309,c#,razor,31,1
2011,61254,javascript,razor,24,2
2011,59856,jquery,razor,20,3
2011,48445,asp.net,razor,29,4
2011,27738,asp.net-mvc,razor,8,5
2011,24673,html,razor,28,6
2012,191882,c#,razor,25,1
2012,113771,jquery,razor,16,2
2012,113371,javascript,razor,20,3
2012,63235,asp.net,razor,26,4
2012,52394,html,razor,25,5
2012,38462,asp.net-mvc,razor,6,6
2013,250572,c#,razor,24,1
2013,165252,javascript,razor,18,2
2013,161986,jquery,razor,13,3
2013,75840,html,razor,26,4
2013,69717,asp.net,razor,23,5
2013,55441,asp.net-mvc,razor,7,6
2014,219803,c#,razor,23,1
2014,190038,javascript,razor,18,2
2014,147564,jquery,razor,12,3
2014,83557,html,razor,23,4
2014,61623,asp.net-mvc,razor,7,5
2014,60164,asp.net,razor,19,6
2015,220263,c#,razor,23,1
2015,177315,javascript,razor,19,2
2015,122332,jquery,razor,13,3
2015,77410,html,razor,26,4
2015,62988,asp.net-mvc,razor,8,5
2015,51555,asp.net,razor,18,6
2016,186060,c#,razor,23,1
2016,157987,javascript,razor,26,2
2016,97946,jquery,razor,14,3
2016,70007,html,razor,25,4
2016,58401,asp.net-mvc,razor,9,5
2016,43092,asp.net,razor,17,6
2017,171192,c#,razor,22,1
2017,136956,javascript,razor,26,2
2017,73065,jquery,razor,16,3
2017,59871,html,razor,27,4
2017,47333,asp.net-mvc,razor,7,5
2017,37379,asp.net,razor,15,6
2013,8575,javascript,reactjs,32,1
2013,363,node.js,reactjs,6,2
2014,54598,javascript,reactjs,32,1
2014,5429,node.js,reactjs,6,2
2015,230536,javascript,reactjs,14,1
2015,31823,node.js,reactjs,4,2
2016,384819,javascript,reactjs,6,1
2016,56599,node.js,reactjs,2,2
2017,459159,javascript,reactjs,5,1
2017,77861,node.js,reactjs,2,2
2008,5500,java,ruby,13,1
2008,3833,python,ruby,4,2
2008,3337,javascript,ruby,11,3
2008,2977,php,ruby,6,4
2008,1957,html,ruby,14,5
2008,1497,mysql,ruby,10,6
2008,1430,linux,ruby,9,7
2008,1318,css,ruby,15,8
2008,834,jquery,ruby,10,9
2008,437,bash,ruby,15,10
2008,84,ios,ruby,10,11
2009,42957,java,ruby,17,1
2009,30980,php,ruby,7,2
2009,27929,python,ruby,3,3
2009,27312,javascript,ruby,12,4
2009,16593,jquery,ruby,12,5
2009,14424,html,ruby,15,6
2009,13700,mysql,ruby,9,7
2009,9717,css,ruby,16,8
2009,6748,linux,ruby,9,9
2009,2626,bash,ruby,17,10
2009,421,ios,ruby,14,11
2010,78407,php,ruby,6,1
2010,73976,java,ruby,18,2
2010,61136,javascript,ruby,10,3
2010,49504,python,ruby,3,4
2010,48438,jquery,ruby,11,5
2010,29664,mysql,ruby,10,6
2010,28645,html,ruby,17,7
2010,19368,css,ruby,22,8
2010,10613,linux,ruby,10,9
2010,5720,bash,ruby,17,10
2010,1802,ios,ruby,18,11
2011,130131,php,ruby,7,1
2011,118467,javascript,ruby,11,2
2011,105231,java,ruby,27,3
2011,89808,jquery,ruby,11,4
2011,62393,python,ruby,4,5
2011,54896,mysql,ruby,11,6
2011,50046,html,ruby,18,7
2011,35614,css,ruby,24,8
2011,15249,linux,ruby,10,9
2011,14098,ios,ruby,18,10
2011,8185,bash,ruby,19,11
2012,154821,javascript,ruby,15,1
2012,134460,java,ruby,28,2
2012,133734,php,ruby,10,3
2012,113966,jquery,ruby,15,4
2012,93116,python,ruby,5,5
2012,64513,mysql,ruby,15,6
2012,62823,html,ruby,22,7
2012,43524,css,ruby,28,8
2012,25783,ios,ruby,17,9
2012,22204,linux,ruby,10,10
2012,15361,bash,ruby,18,11
2013,203990,javascript,ruby,14,1
2013,155782,java,ruby,29,2
2013,148203,jquery,ruby,14,3
2013,145650,php,ruby,13,4
2013,114832,python,ruby,7,5
2013,83117,html,ruby,23,6
2013,76979,mysql,ruby,19,7
2013,54402,css,ruby,27,8
2013,37004,ios,ruby,15,9
2013,25802,linux,ruby,10,10
2013,20151,bash,ruby,19,11
2014,194380,javascript,ruby,15,1
2014,141377,java,ruby,31,2
2014,139859,php,ruby,12,3
2014,117284,jquery,ruby,15,4
2014,101580,python,ruby,9,5
2014,89129,html,ruby,22,6
2014,74498,mysql,ruby,19,7
2014,60046,css,ruby,24,8
2014,33125,ios,ruby,20,9
2014,28779,bash,ruby,20,10
2014,26878,linux,ruby,11,11
2015,196137,javascript,ruby,18,1
2015,117694,python,ruby,10,2
2015,114752,java,ruby,31,3
2015,106670,php,ruby,13,4
2015,96667,jquery,ruby,16,5
2015,79252,html,ruby,24,6
2015,66449,mysql,ruby,21,7
2015,52799,css,ruby,27,8
2015,36365,ios,ruby,17,9
