"year","month","day","tag","answercount","commentcount","questioncount","upvotes","downvotes","offensivevotes"
2015,12,19,swift,0,1,0,1,0,0
2015,12,19,ubuntu,2,2,1,0,0,0
2015,12,20,android,3,4,3,1,0,0
2015,12,20,android-studio,1,0,1,0,0,0
2015,12,20,c,0,3,0,0,2,0
2015,12,20,c++,3,1,1,0,0,0
2015,12,20,go,2,4,1,0,0,0
2015,12,20,ios,1,1,1,2,0,0
2015,12,20,java,6,4,4,3,0,0
2015,12,20,java8,1,1,1,1,0,0
2015,12,20,linux,1,3,1,2,1,0
2015,12,20,python,6,7,3,0,0,0
2015,12,20,ruby,7,10,3,0,0,0
2015,12,20,swift,1,0,1,0,0,0
2015,12,20,virtualbox,0,0,0,0,0,0
2015,12,20,wordpress,1,7,1,1,0,0
2015,12,21,.net,0,1,1,2,0,0
2015,12,21,android,1,0,1,3,0,0
2015,12,21,c#,0,1,1,2,0,0
2015,12,21,cakephp,1,7,1,0,0,0
2015,12,21,centos,0,3,1,1,1,0
2015,12,21,javascript,0,0,0,0,0,0
2015,12,21,monaca,0,1,0,0,0,0
2015,12,21,mysql,1,7,1,0,0,0
2015,12,21,php,3,14,2,0,0,0
2015,12,21,powershell,1,3,1,0,0,0
2015,12,21,python,0,1,0,2,0,0
2015,12,21,ruby,3,1,2,2,0,0
2015,12,21,ruby-on-rails,3,1,2,0,1,0
2015,12,21,swift,1,4,1,0,0,0
2015,12,21,visual-studio,0,1,1,2,0,0
2015,12,21,windows,1,3,1,0,0,0
2015,12,21,wordpress,0,2,0,0,0,0
2015,12,21,xcode,0,0,0,1,0,0
2015,12,22,angularjs,2,0,1,0,0,0
2015,12,22,bash,0,0,0,0,0,0
2015,12,22,ios,1,0,1,0,0,0
2015,12,22,javascript,1,0,1,0,2,0
2015,12,22,linux,0,0,0,0,0,0
2015,12,22,node.js,1,3,1,0,0,0
2015,12,22,os-x,2,1,1,0,0,0
2015,12,22,php,1,2,2,0,0,0
2015,12,22,powershell,1,0,1,1,0,0
2015,12,22,ruby,0,2,0,0,0,0
2015,12,22,ruby-on-rails,0,1,0,0,0,0
2015,12,22,swift,1,0,1,0,0,0
2015,12,22,ubuntu,0,0,0,0,0,0
2015,12,22,vb.net,2,14,1,1,0,0
2015,12,22,visual-studio,2,14,1,1,0,0
2015,12,22,windows,2,14,1,1,0,0
2015,12,22,xcode,2,1,1,0,0,0
2015,12,22,xcode6,2,1,1,0,0,0
2015,12,23,android,2,0,1,0,0,0
2015,12,23,c,1,1,1,1,0,0
2015,12,23,c++,1,3,1,0,0,0
2015,12,23,git,1,1,1,0,0,0
2015,12,23,ios,0,0,0,0,0,0
2015,12,23,javascript,1,1,1,0,0,0
2015,12,23,jquery,1,1,1,0,0,0
2015,12,23,jquery-ui,1,1,1,0,0,0
2015,12,23,linux,1,1,1,0,0,0
2015,12,23,monaca,1,16,1,1,0,0
2015,12,23,mysql,1,16,1,1,0,0
2015,12,23,os-x,1,3,1,0,0,0
2015,12,23,php,2,16,2,1,0,0
2015,12,23,ruby-on-rails,1,0,1,0,0,0
2015,12,23,swift,0,0,0,0,0,0
2015,12,23,ubuntu,1,1,1,1,0,0
2015,12,24,ajax,1,0,1,0,0,0
2015,12,24,android,0,1,0,2,0,0
2015,12,24,c#,1,1,1,0,0,0
2015,12,24,c++,0,1,0,2,0,0
2015,12,24,git,0,0,0,2,0,0
2015,12,24,go,1,1,1,0,0,0
2015,12,24,google-maps,1,0,1,0,0,0
2015,12,24,ios,2,5,2,0,0,0
2015,12,24,iphone,1,5,1,0,0,0
2015,12,24,javascript,1,0,1,0,0,0
2015,12,24,jquery,1,0,1,0,0,0
2015,12,24,linux,0,0,0,2,0,0
2015,12,24,monaca,0,2,1,0,0,0
2015,12,24,node.js,0,0,1,1,0,0
2015,12,24,onsen-ui,0,2,1,0,0,0
2015,12,24,os-x,0,1,0,2,0,0
2015,12,24,ruby-on-rails,2,1,1,0,0,0
2015,12,24,sqlite,0,0,1,1,0,0
2015,12,24,swift,2,5,2,0,0,0
2015,12,24,xcode,1,5,1,0,0,0
2015,12,25,angularjs,1,0,1,0,0,0
2015,12,25,aws,2,1,1,0,0,0
2015,12,25,cakephp,2,1,1,0,0,0
2015,12,25,excel,1,0,1,0,0,0
2015,12,25,google-maps,1,0,1,0,0,0
2015,12,25,html,1,4,1,0,0,0
2015,12,25,ios,2,7,2,0,0,0
2015,12,25,java,0,1,0,0,0,0
2015,12,25,java-ee,0,1,0,0,0,0
2015,12,25,javascript,2,1,2,0,0,0
2015,12,25,node.js,0,0,0,0,0,0
2015,12,25,objective-c,1,4,1,0,0,0
2015,12,25,os-x,0,0,0,0,0,0
2015,12,25,pdf,1,0,1,0,0,0
2015,12,25,php,3,1,2,0,0,0
2015,12,25,python,0,1,0,0,0,0
2015,12,25,ruby,1,2,1,0,0,0
2015,12,25,ruby-on-rails,0,1,0,0,0,0
2015,12,25,storyboard,1,4,1,0,0,0
2015,12,25,swift,1,3,1,0,0,0
2015,12,25,unity3d,1,1,1,0,0,0
2015,12,25,windows,2,3,1,4,0,0
2015,12,25,xcode,1,4,1,0,0,0
2015,12,25,xcode6,0,0,0,0,0,0
2015,12,26,angularjs,0,1,0,0,0,0
2015,12,26,apache,0,0,0,0,0,0
2015,12,26,cakephp,0,0,0,0,0,0
2015,12,26,centos,0,0,1,0,0,0
2015,12,26,go,1,1,1,0,0,0
2015,12,26,ios,0,3,0,0,0,0
2015,12,26,javascript,3,1,1,0,0,0
2015,12,26,os-x,2,2,1,0,0,0
2015,12,26,php,1,1,1,0,0,0
2015,12,26,python,1,0,1,0,0,0
2015,12,26,ruby,0,1,0,0,0,0
2015,12,26,swift,1,3,1,1,0,0
2015,12,27,html,1,3,1,1,0,0
2015,12,27,ios,0,5,1,0,0,0
2015,12,27,java,0,2,1,0,0,0
2015,12,27,javascript,1,3,1,0,0,0
2015,12,27,pdf,1,3,1,1,0,0
2015,12,27,rails-activerecord,0,0,0,0,0,0
2015,12,27,ruby,0,0,0,0,0,0
2015,12,27,ruby-on-rails,2,0,1,1,0,0
2015,12,27,swift,3,10,5,0,0,0
2015,12,27,symfony2,0,0,0,0,0,0
2015,12,27,xcode,2,5,3,0,0,0
2015,12,28,android,0,0,0,0,0,0
2015,12,28,android-studio,0,0,0,0,0,0
2015,12,28,c,3,2,1,1,0,0
2015,12,28,cakephp,1,0,1,0,0,0
2015,12,28,go,0,1,0,0,0,0
2015,12,28,html5,0,4,1,0,0,0
2015,12,28,java,0,0,0,0,0,0
2015,12,28,javascript,1,4,2,0,0,0
2015,12,28,jquery,0,4,1,0,0,0
2015,12,28,monaca,0,4,1,0,0,0
2015,12,28,oauth,0,4,1,0,0,0
2015,12,28,r,1,0,1,0,0,0
2015,12,28,rubymine,1,1,1,0,0,0
2015,12,28,swift,1,0,1,0,0,0
2015,12,28,xcode,1,0,1,0,0,0
2015,12,29,android,1,0,1,0,0,0
2015,12,29,aws,0,0,0,0,0,0
2015,12,29,c++,1,3,1,0,0,0
2015,12,29,cakephp,0,0,0,0,0,0
2015,12,29,go,1,2,1,1,0,0
2015,12,29,ios,1,4,1,0,0,0
2015,12,29,mysql,1,0,1,0,0,0
2015,12,29,objective-c,1,4,1,0,0,0
2015,12,29,php,0,0,0,0,0,0
2015,12,29,python,0,2,0,1,0,0
2015,12,29,r,0,1,0,1,0,0
2015,12,29,ruby,3,5,1,0,0,0
2015,12,29,ruby-on-rails,4,5,2,0,0,0
2015,12,29,rubymine,4,5,2,0,0,0
2015,12,29,swift,2,5,2,0,1,0
2015,12,29,xcode,1,5,1,0,0,0
2015,12,30,c,0,0,0,2,0,0
2015,12,30,c++,0,0,0,1,0,0
2015,12,30,git,2,0,1,0,0,0
2015,12,30,ios,0,0,0,0,0,0
2015,12,30,monaca,2,0,1,1,1,0
2015,12,30,mysql,1,0,1,0,0,0
2015,12,30,objective-c,0,0,0,0,0,0
2015,12,30,onsen-ui,2,0,1,1,1,0
2015,12,30,pdf,0,1,0,0,0,0
2015,12,30,php,0,1,0,0,0,0
2015,12,30,ruby,0,0,0,0,0,0
2015,12,30,ruby-on-rails,3,5,3,0,0,0
2015,12,30,rubymine,0,0,0,0,0,0
2015,12,30,swift,0,1,0,1,0,0
2015,12,30,xcode,0,0,0,0,0,0
2015,12,31,cakephp,1,0,1,0,0,0
2015,12,31,go,2,1,1,1,0,0
2015,12,31,html,1,3,1,2,0,0
2015,12,31,ios,1,6,1,0,0,0
2015,12,31,javascript,1,3,1,2,0,0
2015,12,31,php,1,0,1,0,0,0
2015,12,31,ruby-on-rails,1,0,1,0,0,0
2015,12,31,rubymine,1,8,1,0,0,0
2015,12,31,scala,3,0,1,0,0,0
2015,12,31,swift,2,9,2,0,0,0
2015,12,31,xcode,2,9,2,0,0,0
2016,1,1,ios,0,0,0,0,0,0
2016,1,1,javascript,0,0,0,0,0,0
2016,1,1,php,1,3,1,1,0,0
2016,1,1,redmine,1,0,1,0,0,0
2016,1,1,ruby-on-rails,0,1,0,0,0,0
2016,1,1,scala,0,0,0,1,0,0
2016,1,1,swift,0,6,0,0,0,0
2016,1,1,xcode,0,6,0,0,0,0
2016,1,2,android,1,0,1,0,0,0
2016,1,2,c++,1,4,1,1,0,0
2016,1,2,centos,2,1,1,1,0,0
2016,1,2,git,2,1,1,1,0,0
2016,1,2,java,1,0,1,0,0,0
2016,1,2,mysql,2,1,1,0,0,0
2016,1,2,node.js,1,0,1,0,0,0
2016,1,2,npm,1,0,1,0,0,0
2016,1,2,php,0,0,0,0,0,0
2016,1,2,python,5,6,4,0,0,0
2016,1,2,redmine,0,4,0,0,0,0
2016,1,2,scikit-learn,1,0,1,0,0,0
2016,1,2,swift,1,1,1,0,0,0
2016,1,2,vue.js,1,0,1,0,0,0
2016,1,2,windows,1,4,1,1,0,0
2016,1,3,angularjs,0,1,1,0,0,0
2016,1,3,html,1,3,1,1,0,0
2016,1,3,ios,2,6,2,0,0,0
2016,1,3,javascript,1,0,1,0,0,0
2016,1,3,jquery,0,1,2,0,0,0
2016,1,3,linux,0,0,0,0,0,0
2016,1,3,monaca,0,1,2,0,0,0
2016,1,3,mysql,1,1,1,0,0,0
2016,1,3,onsen-ui,0,1,1,0,0,0
2016,1,3,php,0,0,0,0,0,0
2016,1,3,python,1,0,1,0,0,0
2016,1,3,ruby-on-rails,1,3,1,0,0,0
2016,1,3,spritekit,1,1,1,0,0,0
2016,1,3,swift,3,9,3,1,0,0
2016,1,3,xcode7,1,5,1,0,0,0
2016,1,4,.net,4,15,1,1,0,0
2016,1,4,aws,0,0,0,0,0,0
2016,1,4,c#,4,15,1,1,0,0
2016,1,4,html5,1,0,1,0,0,0
2016,1,4,ios,2,1,1,1,0,0
2016,1,4,javascript,3,0,2,0,0,0
2016,1,4,jquery,1,0,1,0,0,0
2016,1,4,monaca,1,0,1,0,0,0
2016,1,4,mysql,0,0,1,1,0,0
2016,1,4,php,1,0,1,0,0,0
2016,1,4,python,0,1,0,0,0,0
2016,1,4,ruby,4,3,3,0,1,0
2016,1,4,ruby-on-rails,3,1,2,0,1,0
2016,1,4,spritekit,0,0,0,0,0,0
2016,1,4,swift,3,4,2,1,0,0
2016,1,4,unity3d,2,0,1,0,0,0
2016,1,4,wordpress,0,0,0,0,0,0
2016,1,5,.net,2,0,1,0,1,0
2016,1,5,android,1,3,1,0,0,0
2016,1,5,apache,1,2,1,1,1,0
2016,1,5,aws,3,2,1,0,0,0
2016,1,5,c#,2,0,1,0,1,0
2016,1,5,html5,0,1,0,0,0,0
2016,1,5,ios,3,5,2,0,0,0
2016,1,5,javascript,0,1,0,0,0,0
2016,1,5,jquery,0,0,0,0,0,0
2016,1,5,monaca,0,1,0,0,0,0
2016,1,5,mysql,2,1,2,0,0,0
2016,1,5,node.js,0,0,0,0,0,0
2016,1,5,npm,0,0,0,0,0,0
2016,1,5,os-x,1,2,1,1,1,0
2016,1,5,ruby,1,1,1,0,0,0
2016,1,5,ruby-on-rails,1,0,1,0,0,0
2016,1,5,swift,1,4,1,0,0,0
2016,1,5,vue.js,0,0,0,0,0,0
2016,1,5,xcode,3,6,2,0,0,0
2016,1,6,.net,0,0,0,0,0,0
2016,1,6,android,2,3,2,0,0,0
2016,1,6,aws,0,0,0,0,0,0
2016,1,6,bash,4,2,2,5,0,0
2016,1,6,c#,1,0,1,0,0,0
2016,1,6,git,3,1,1,3,0,0
2016,1,6,google-maps,0,2,0,0,0,0
2016,1,6,ios,1,2,1,0,0,0
2016,1,6,java,3,2,2,0,0,0
2016,1,6,javascript,0,2,0,0,0,0
2016,1,6,jquery,1,1,1,0,0,0
2016,1,6,monaca,1,2,1,0,0,0
2016,1,6,os-x,1,1,1,2,0,0
2016,1,6,php,0,0,1,0,0,0
2016,1,6,postfix,1,3,1,0,0,0
2016,1,6,python,1,2,1,3,0,0
2016,1,6,realm,1,1,1,0,0,0
2016,1,6,ruby,5,9,3,6,0,0
2016,1,6,ruby-on-rails,4,9,4,0,0,0
2016,1,6,rubygems,1,1,1,0,0,0
2016,1,6,rubymine,1,2,1,0,0,0
2016,1,6,swift,1,1,1,0,0,0
2016,1,6,visual-studio,1,0,1,0,0,0
2016,1,6,xcode,0,1,0,0,0,0
2016,1,7,android,1,0,1,1,0,0
2016,1,7,angularjs,1,2,1,0,0,0
2016,1,7,aws,0,0,0,0,0,0
2016,1,7,c#,2,0,1,1,0,0
2016,1,7,cakephp,1,0,1,0,0,0
2016,1,7,go,1,1,1,0,0,0
2016,1,7,html5,1,4,1,0,0,0
2016,1,7,java,1,1,1,2,0,0
2016,1,7,javascript,2,15,2,0,2,0
2016,1,7,monaca,1,4,1,0,0,0
2016,1,7,onsen-ui,2,2,2,1,0,0
2016,1,7,php,3,4,3,0,0,0
2016,1,7,python,0,2,0,1,0,0
2016,1,7,ruby,2,2,1,2,0,0
2016,1,7,ruby-on-rails,0,1,0,0,0,0
2016,1,7,scikit-learn,0,1,0,0,0,0
2016,1,7,swift,3,6,1,0,0,0
2016,1,7,unity3d,0,0,0,0,0,0
2016,1,8,android,0,4,3,0,0,0
2016,1,8,android-studio,0,1,1,0,0,0
2016,1,8,aws,1,1,1,0,0,0
2016,1,8,c#,3,0,1,2,0,0
2016,1,8,c++,1,1,1,0,0,0
2016,1,8,github,1,6,1,1,0,0
2016,1,8,html5,2,4,2,0,0,0
2016,1,8,ios,3,3,2,0,1,0
2016,1,8,java,0,2,2,0,0,0
2016,1,8,javascript,2,4,2,0,0,0
2016,1,8,jquery,1,0,1,0,0,0
2016,1,8,monaca,3,8,3,0,0,0
2016,1,8,oauth,1,3,1,0,0,0
2016,1,8,onsen-ui,1,4,1,0,0,0
2016,1,8,php,0,1,0,0,0,0
2016,1,8,postfix,1,3,1,0,1,0
2016,1,8,python,0,0,0,1,0,0
2016,1,8,r,0,2,1,0,0,0
2016,1,8,ruby,1,0,1,0,0,0
2016,1,8,ruby-on-rails,1,0,1,0,0,0
2016,1,8,swift,2,3,1,0,1,0
2016,1,8,xcode7,2,2,1,0,1,0
2016,1,9,android,2,5,2,0,0,0
2016,1,9,c++,3,14,1,0,0,0
2016,1,9,google-chrome,0,1,0,1,0,0
2016,1,9,html5,0,0,0,0,0,0
2016,1,9,ios,0,0,0,1,0,0
2016,1,9,java,1,0,1,1,0,0
2016,1,9,javascript,1,1,1,1,0,0
2016,1,9,monaca,1,1,1,0,0,0
2016,1,9,oauth,0,0,0,0,0,0
2016,1,9,objective-c,0,0,1,1,0,0
2016,1,9,onsen-ui,0,1,0,0,0,0
2016,1,9,push-notification,0,0,0,0,0,0
2016,1,9,python,1,7,1,0,0,0
2016,1,9,ruby,0,3,0,1,0,0
2016,1,9,spring,1,0,1,0,0,0
2016,1,9,swift,0,0,0,1,0,0
2016,1,9,xcode7,0,0,0,1,0,0
2016,1,10,android,2,1,1,1,0,0
2016,1,10,c#,3,1,2,0,0,0
2016,1,10,html5,1,1,1,0,0,0
2016,1,10,ios,1,5,2,0,0,0
2016,1,10,iphone,1,2,1,0,0,0
2016,1,10,java,5,6,2,1,0,0
2016,1,10,monaca,1,1,2,1,0,0
2016,1,10,mysql,3,5,1,0,0,0
2016,1,10,os-x,3,5,1,0,0,0
2016,1,10,php,1,0,1,0,0,0
2016,1,10,ruby,1,1,1,0,0,0
2016,1,10,ruby-on-rails,1,1,1,0,0,0
2016,1,10,spritekit,1,2,1,0,0,0
2016,1,10,swift,2,6,3,0,0,0
2016,1,10,unity3d,4,1,3,0,0,0
2016,1,10,windows,2,2,1,0,0,0
2016,1,10,xcode,1,2,1,0,0,0
2016,1,10,xcode7,0,3,1,0,0,0
2016,1,11,android,0,1,0,1,0,0
2016,1,11,aws,0,4,1,0,0,0
2016,1,11,cakephp,0,4,1,0,0,0
2016,1,11,css,2,0,2,0,0,0
2016,1,11,html,1,0,1,0,0,0
2016,1,11,ios,1,9,1,0,1,0
2016,1,11,java,0,2,0,1,0,0
2016,1,11,javascript,4,2,3,1,0,0
2016,1,11,jquery,1,0,1,0,0,0
2016,1,11,monaca,1,0,1,0,0,0
2016,1,11,mysql,0,1,0,0,0,0
2016,1,11,objective-c,1,5,1,0,1,0
2016,1,11,onsen-ui,2,0,2,0,0,0
2016,1,11,os-x,0,1,0,0,0,0
2016,1,11,php,0,4,1,0,0,0
2016,1,11,python,1,1,1,0,0,0
2016,1,11,ruby,1,0,1,0,0,0
2016,1,11,ruby-on-rails,1,0,1,0,0,0
2016,1,11,swift,0,5,0,1,1,0
2016,1,11,windows,0,0,0,1,0,0
2016,1,11,windows-10,0,0,0,1,0,0
2016,1,11,xcode7,0,4,0,0,0,0
2016,1,12,.net,2,0,1,2,0,0
2016,1,12,android,1,0,1,0,0,0
2016,1,12,c#,1,0,1,0,0,0
2016,1,12,css,1,1,1,4,0,0
2016,1,12,excel,0,2,1,1,0,0
2016,1,12,html,1,1,1,4,0,0
2016,1,12,ios,2,17,2,0,1,0
2016,1,12,javascript,0,4,0,3,0,0
2016,1,12,monaca,0,3,0,0,0,0
2016,1,12,mysql,1,0,1,0,0,0
2016,1,12,objective-c,0,3,0,0,1,0
2016,1,12,onsen-ui,0,3,0,0,0,0
2016,1,12,os-x,2,1,1,5,0,0
2016,1,12,python,0,1,0,1,0,0
2016,1,12,swift,3,17,3,0,0,0
2016,1,12,swift2,1,7,1,0,0,0
2016,1,12,unity3d,1,0,1,0,0,0
2016,1,12,vb.net,2,10,1,0,0,0
2016,1,12,vba,0,2,1,1,0,0
2016,1,12,win32api,2,10,1,0,0,0
2016,1,12,windows,0,3,0,0,0,0
2016,1,13,ajax,1,3,1,0,0,0
2016,1,13,c#,2,0,1,0,0,0
2016,1,13,css,0,8,1,0,0,0
2016,1,13,go,0,8,1,1,0,0
2016,1,13,html,1,11,2,0,0,0
2016,1,13,ios,1,0,1,0,0,0
2016,1,13,iphone,1,0,1,0,0,0
2016,1,13,java,0,0,0,0,0,0
2016,1,13,javascript,3,13,4,1,0,0
2016,1,13,jquery-ui,1,0,1,1,0,0
2016,1,13,monaca,1,0,1,0,0,0
2016,1,13,php,2,10,2,0,0,0
2016,1,13,postfix,1,3,1,0,0,0
2016,1,13,python,2,0,1,1,0,0
2016,1,13,spring,0,0,0,0,0,0
2016,1,13,swift,1,0,1,0,0,0
2016,1,13,swift2,1,0,1,0,0,0
2016,1,13,windows,1,0,1,1,0,0
2016,1,14,ajax,2,3,1,0,0,0
2016,1,14,android,1,1,1,1,1,0
2016,1,14,c#,0,0,0,0,0,0
2016,1,14,c++,1,2,1,0,0,0
2016,1,14,cordova,0,0,0,1,0,0
2016,1,14,html,3,5,2,0,3,0
2016,1,14,html5,2,5,2,0,4,0
2016,1,14,ios,1,5,1,0,0,0
2016,1,14,iphone,0,0,0,0,0,0
2016,1,14,java,1,1,1,0,1,0
2016,1,14,javascript,5,10,4,2,4,0
2016,1,14,jquery,0,2,0,2,0,0
2016,1,14,monaca,3,6,3,1,4,0
2016,1,14,mysql,0,0,0,0,0,0
2016,1,14,objective-c,1,2,1,0,0,0
2016,1,14,onsen-ui,1,2,1,0,1,0
2016,1,14,php,2,0,1,0,0,0
2016,1,14,ruby-on-rails,1,0,1,0,0,0
2016,1,14,swift,1,5,1,0,0,0
2016,1,14,swift2,0,0,0,0,0,0
2016,1,14,unity3d,0,0,0,1,0,0
2016,1,14,windows,0,2,0,0,0,0
2016,1,15,aws,1,0,1,0,0,0
2016,1,15,github,0,0,0,0,0,0
2016,1,15,html,1,2,1,0,2,0
2016,1,15,html5,2,2,2,0,2,0
2016,1,15,ios,1,1,1,0,0,0
2016,1,15,javascript,4,3,3,0,4,0
2016,1,15,monaca,1,2,1,0,2,0
2016,1,15,php,0,2,0,0,0,0
2016,1,15,ruby,2,0,1,0,0,0
2016,1,15,ruby-on-rails,1,0,1,0,0,0
2016,1,15,unity3d,1,0,1,0,0,0
2016,1,16,ajax,0,0,0,0,0,0
2016,1,16,angularjs,3,2,2,0,0,0
2016,1,16,c#,5,8,2,6,0,0
2016,1,16,centos,2,0,1,0,0,0
2016,1,16,cordova,1,2,1,0,0,0
2016,1,16,html,0,0,0,0,0,0
2016,1,16,ios,1,8,2,0,0,0
2016,1,16,java,2,2,2,0,0,0
2016,1,16,javascript,0,0,0,0,0,0
2016,1,16,onsen-ui,1,2,1,0,0,0
2016,1,16,php,2,0,1,0,0,0
2016,1,16,ruby,0,0,0,0,0,0
2016,1,16,swift,1,7,2,0,0,0
2016,1,17,android,0,0,0,0,0,0
2016,1,17,c++,2,1,1,2,0,0
2016,1,17,ios,1,0,1,0,0,0
2016,1,17,ios8,1,2,1,0,0,0
2016,1,17,iphone,1,0,1,0,0,0
2016,1,17,java,1,4,1,1,1,0
2016,1,17,javascript,0,0,0,0,0,0
2016,1,17,jquery-ui,0,0,0,0,0,0
2016,1,17,linux,2,0,1,0,0,0
2016,1,17,mysql,0,2,1,0,0,0
2016,1,17,php,3,7,3,0,1,0
2016,1,17,postgresql,1,0,1,0,0,0
2016,1,17,ruby,1,0,1,0,0,0
2016,1,17,ruby-on-rails,1,0,1,0,0,0
2016,1,17,swift,3,3,3,0,0,0
2016,1,17,swift2,2,3,2,0,0,0
2016,1,17,tomcat,1,3,1,0,1,0
2016,1,17,visual-studio,2,1,1,2,0,0
2016,1,17,wpf,1,0,1,0,0,0
2016,1,17,xaml,1,0,1,0,0,0
2016,1,17,xcode,2,2,2,0,0,0
2016,1,18,ajax,2,2,2,0,0,0
2016,1,18,android,1,10,2,0,0,0
2016,1,18,aws,2,0,2,0,0,0
2016,1,18,c,0,1,0,0,0,0
2016,1,18,c#,0,8,0,0,0,0
2016,1,18,c++,3,1,1,3,0,0
2016,1,18,css,0,1,0,0,0,0
2016,1,18,git,4,6,1,1,0,0
2016,1,18,html,1,2,1,0,0,0
2016,1,18,ios,0,0,0,0,0,0
2016,1,18,iphone,0,0,0,0,0,0
2016,1,18,java,1,1,1,1,0,0
2016,1,18,java-ee,0,0,0,0,0,0
2016,1,18,java8,1,0,1,0,0,0
2016,1,18,javascript,1,2,1,0,0,0
2016,1,18,jquery,1,0,1,0,0,0
2016,1,18,linux,0,0,0,0,0,0
2016,1,18,monaca,0,0,0,0,0,0
2016,1,18,mysql,1,0,1,0,0,0
2016,1,18,onsen-ui,0,1,0,0,0,0
2016,1,18,php,0,0,0,0,0,0
2016,1,18,postgresql,0,0,0,0,0,0
2016,1,18,python,1,13,1,0,0,0
2016,1,18,ruby,0,0,0,0,0,0
2016,1,18,ruby-on-rails,0,0,0,0,0,0
2016,1,18,spring,1,0,1,0,0,0
2016,1,18,storyboard,1,0,1,0,0,0
2016,1,18,swift,0,0,0,0,0,0
2016,1,18,tomcat,0,1,0,1,0,0
2016,1,18,unity3d,0,8,0,0,0,0
2016,1,18,visual-studio,0,1,0,0,0,0
2016,1,18,xcode,1,0,1,0,0,0
2016,1,19,android,0,0,0,0,0,0
2016,1,19,android-studio,0,0,0,0,0,0
2016,1,19,bash,1,0,1,5,1,0
2016,1,19,centos,3,8,1,0,0,0
2016,1,19,git,0,0,0,5,0,0
2016,1,19,iphone,0,3,1,0,0,0
2016,1,19,java,0,2,1,0,0,0
2016,1,19,java-ee,0,2,1,0,0,0
2016,1,19,javascript,5,6,2,1,1,0
2016,1,19,jquery,2,3,1,0,0,0
2016,1,19,linux,18,32,7,6,6,0
2016,1,19,monaca,0,3,1,0,0,0
2016,1,19,mysql,2,0,1,0,0,0
2016,1,19,objective-c,2,5,2,1,0,0
2016,1,19,os-x,3,8,1,0,0,0
2016,1,19,php,4,5,2,0,0,0
2016,1,19,python,2,4,1,1,0,0
2016,1,19,ruby,1,4,1,0,0,0
2016,1,19,rubygems,1,4,1,0,0,0
2016,1,19,storyboard,0,1,0,0,0,0
2016,1,19,ubuntu,3,8,1,0,0,0
2016,1,19,unity3d,0,1,0,0,0,0
2016,1,19,xcode,0,1,0,0,0,0
2016,1,19,xml,0,0,0,2,0,0
2016,1,19,zsh,1,0,1,5,1,0
2016,1,20,ajax,3,10,1,0,0,0
2016,1,20,android,0,0,0,1,0,0
2016,1,20,centos,0,3,0,0,0,0
2016,1,20,html,4,11,2,0,0,0
2016,1,20,html5,2,0,1,0,0,0
2016,1,20,ios,1,0,1,0,0,0
2016,1,20,java,0,0,0,1,0,0
2016,1,20,javascript,4,13,2,1,0,0
2016,1,20,jquery,0,1,0,1,0,0
2016,1,20,linux,0,3,0,0,1,0
2016,1,20,monaca,2,6,2,0,0,0
2016,1,20,node.js,1,0,1,0,0,0
2016,1,20,oauth,0,0,0,0,0,0
2016,1,20,objective-c,2,2,2,1,0,0
2016,1,20,os-x,0,3,0,0,0,0
2016,1,20,php,3,7,2,3,0,0
2016,1,20,python,5,11,4,1,0,0
2016,1,20,rails-activerecord,3,2,1,0,0,0
2016,1,20,ruby,3,2,1,0,0,0
2016,1,20,ruby-on-rails,3,2,1,0,0,0
2016,1,20,ubuntu,0,3,0,0,0,0
2016,1,21,ajax,1,2,1,0,0,0
2016,1,21,android,2,0,2,1,0,0
2016,1,21,aws,2,2,1,0,0,0
2016,1,21,html,1,2,1,1,0,0
2016,1,21,html5,0,3,0,0,0,0
2016,1,21,ios,0,5,1,0,0,0
2016,1,21,javascript,1,2,1,0,0,0
2016,1,21,monaca,1,3,1,0,0,0
2016,1,21,objective-c,1,2,1,0,0,0
2016,1,21,php,2,0,2,0,0,0
2016,1,21,python,0,0,0,1,0,0
2016,1,21,ruby,2,2,1,0,0,0
2016,1,21,swift,1,4,1,0,0,0
2016,1,21,swift2,0,3,1,0,0,0
2016,1,21,unix,1,0,1,0,0,0
2016,1,21,wordpress,1,0,1,0,0,0
2016,1,21,xampp,1,0,1,0,0,0
2016,1,21,xcode,1,0,1,0,0,0
2016,1,22,apache,1,1,1,0,1,0
2016,1,22,aws,0,0,0,0,0,0
2016,1,22,c,1,10,1,0,5,0
2016,1,22,c++,2,2,1,0,0,0
2016,1,22,c++11,2,2,1,0,0,0
2016,1,22,cordova,1,2,1,0,0,0
2016,1,22,ios,1,2,1,1,0,0
2016,1,22,java,1,2,1,0,0,0
2016,1,22,javascript,2,2,1,2,0,0
2016,1,22,linux,1,4,1,1,0,0
2016,1,22,monaca,1,1,1,1,1,0
2016,1,22,node.js,2,2,1,2,0,0
2016,1,22,objective-c,0,4,0,0,0,0
2016,1,22,php,2,3,1,0,0,0
2016,1,22,python,5,5,3,1,1,0
2016,1,22,rails-activerecord,0,2,0,0,0,0
2016,1,22,ruby,0,2,0,0,0,0
2016,1,22,ruby-on-rails,0,2,0,0,0,0
2016,1,22,rubygems,0,0,0,0,0,0
2016,1,22,swift,1,2,1,1,0,0
2016,1,22,swift2,0,0,0,0,0,0
2016,1,22,unix,0,1,0,0,0,0
2016,1,22,virtualbox,1,4,1,1,0,0
