"year","count","tag1","tag2","rank1","rank2"
2014,2142,android,javascript,8,5
2014,1692,c#,javascript,4,6
2014,1121,ajax,javascript,2,7
2014,860,c,javascript,5,8
2014,423,delphi,javascript,2,9
2014,313,git,javascript,2,10
2014,304,css3,javascript,2,11
2014,277,html5,javascript,1,12
2014,200,.net,javascript,2,13
2014,185,bootstrap,javascript,2,14
2014,135,angularjs,javascript,1,15
2014,122,asp.net-mvc,javascript,2,16
2014,77,django,javascript,2,17
2015,7074,c#,javascript,3,1
2015,6963,java,javascript,2,2
2015,6046,html,javascript,1,3
2015,5604,android,javascript,10,4
2015,5082,c++,javascript,6,5
2015,4166,css,javascript,2,6
2015,1890,ajax,javascript,1,7
2015,1456,c,javascript,5,8
2015,1342,.net,javascript,5,9
2015,1052,angularjs,javascript,1,10
2015,984,git,javascript,1,11
2015,741,html5,javascript,1,12
2015,727,css3,javascript,2,13
2015,582,bootstrap,javascript,3,14
2015,535,asp.net-mvc,javascript,2,15
2015,460,delphi,javascript,1,16
2015,390,django,javascript,2,17
2016,15262,java,javascript,3,1
2016,14761,c#,javascript,4,2
2016,12910,html,javascript,1,3
2016,11447,android,javascript,10,4
2016,10417,css,javascript,2,5
2016,9197,c++,javascript,8,6
2016,3246,ajax,javascript,1,7
2016,2824,.net,javascript,5,8
2016,2687,c,javascript,8,9
2016,2313,angularjs,javascript,1,10
2016,1627,git,javascript,1,11
2016,1569,css3,javascript,2,12
2016,1565,html5,javascript,1,13
2016,1316,bootstrap,javascript,3,14
2016,1033,asp.net-mvc,javascript,2,15
2016,710,django,javascript,2,16
2016,620,delphi,javascript,9,17
2017,17139,html,javascript,1,1
2017,16913,c#,javascript,8,2
2017,15647,java,javascript,2,3
2017,14034,css,javascript,2,4
2017,9842,android,javascript,8,5
2017,8584,c++,javascript,8,6
2017,3701,ajax,javascript,1,7
2017,3143,c,javascript,6,8
2017,2655,css3,javascript,2,9
2017,2451,html5,javascript,1,10
2017,2180,.net,javascript,12,11
2017,1734,bootstrap,javascript,3,12
2017,1615,git,javascript,1,13
2017,1390,angularjs,javascript,1,14
2017,1293,django,javascript,2,15
2017,1178,asp.net-mvc,javascript,2,16
2017,999,delphi,javascript,6,17
2011,1048,java,jdbc,15,1
2012,920,java,jdbc,25,1
2013,1184,java,jdbc,18,1
2014,1082,java,jdbc,14,1
2015,2130,java,jdbc,29,1
2016,9661,java,jdbc,10,1
2017,8650,java,jdbc,18,1
2011,734,html,joomla,12,1
2011,412,css,joomla,14,2
2012,1544,html,joomla,9,1
2012,1006,css,joomla,11,2
2013,1118,html,joomla,11,1
2013,877,css,joomla,16,2
2014,762,html,joomla,17,1
2014,622,css,joomla,16,2
2015,901,html,joomla,29,1
2015,733,css,joomla,28,2
2016,1735,html,joomla,32,1
2016,1323,css,joomla,31,2
2017,3070,html,joomla,26,1
2017,2640,css,joomla,29,2
2010,122,c++,jquery,12,1
2010,101,c,jquery,15,2
2010,58,c#,jquery,7,3
2010,48,android,jquery,5,4
2010,39,java,jquery,3,5
2010,28,javascript,jquery,1,6
2010,13,html,jquery,1,7
2010,7,.net,jquery,8,8
2010,4,html5,jquery,1,9
2010,2,git,jquery,4,10
2010,2,css,jquery,7,11
2011,2630,javascript,jquery,2,1
2011,1643,html,jquery,4,2
2011,1324,java,jquery,8,3
2011,936,c++,jquery,23,4
2011,903,css,jquery,4,5
2011,704,c#,jquery,17,6
2011,464,c,jquery,23,7
2011,460,delphi,jquery,11,8
2011,326,ajax,jquery,4,9
2011,305,android,jquery,18,10
2011,140,.net,jquery,22,11
2011,63,html5,jquery,3,12
2011,48,css3,jquery,4,13
2011,13,git,jquery,8,14
2012,5747,javascript,jquery,2,1
2012,3795,html,jquery,3,2
2012,2531,css,jquery,4,3
2012,2192,java,jquery,8,4
2012,2165,c++,jquery,21,5
2012,1529,c#,jquery,15,6
2012,1167,android,jquery,15,7
2012,1011,ajax,jquery,3,8
2012,927,delphi,jquery,11,9
2012,668,c,jquery,23,10
2012,320,html5,jquery,3,11
2012,299,.net,jquery,17,12
2012,263,css3,jquery,4,13
2012,88,git,jquery,4,14
2012,45,bootstrap,jquery,4,15
2013,5971,javascript,jquery,2,1
2013,3138,html,jquery,3,2
2013,2646,css,jquery,4,3
2013,2517,c++,jquery,13,4
2013,1854,java,jquery,8,5
2013,1699,c#,jquery,11,6
2013,1093,android,jquery,22,7
2013,942,ajax,jquery,3,8
2013,867,c,jquery,14,9
2013,449,delphi,jquery,5,10
2013,283,html5,jquery,3,11
2013,246,css3,jquery,3,12
2013,214,.net,jquery,18,13
2013,157,bootstrap,jquery,3,14
2013,128,git,jquery,4,15
2013,5,angularjs,jquery,3,16
2014,5896,javascript,jquery,1,1
2014,2687,html,jquery,3,2
2014,2106,css,jquery,3,3
2014,1723,java,jquery,7,4
2014,1680,c++,jquery,13,5
2014,1336,c#,jquery,13,6
2014,1076,ajax,jquery,3,7
2014,1070,android,jquery,22,8
2014,673,c,jquery,15,9
2014,307,delphi,jquery,6,10
2014,291,git,jquery,4,11
2014,277,css3,jquery,3,12
2014,243,html5,jquery,2,13
2014,171,bootstrap,jquery,5,14
2014,153,.net,jquery,19,15
2014,105,angularjs,jquery,3,16
2015,11424,javascript,jquery,1,1
2015,6139,c#,jquery,13,2
2015,5406,html,jquery,2,3
2015,4991,java,jquery,6,4
2015,3852,css,jquery,3,5
2015,3641,android,jquery,21,6
2015,3629,c++,jquery,18,7
2015,1740,ajax,jquery,2,8
2015,1150,.net,jquery,15,9
2015,1097,c,jquery,17,10
2015,878,angularjs,jquery,2,11
2015,876,git,jquery,5,12
2015,684,css3,jquery,3,13
2015,620,html5,jquery,2,14
2015,509,bootstrap,jquery,4,15
2015,253,delphi,jquery,10,16
2016,23568,javascript,jquery,1,1
2016,11334,html,jquery,2,2
2016,10871,c#,jquery,19,3
2016,9470,css,jquery,3,4
2016,8874,java,jquery,18,5
2016,5098,c++,jquery,27,6
2016,4336,android,jquery,32,7
2016,2977,ajax,jquery,2,8
2016,2092,.net,jquery,23,9
2016,1771,angularjs,jquery,4,10
2016,1652,c,jquery,24,11
2016,1404,css3,jquery,4,12
2016,1349,git,jquery,10,13
2016,1290,html5,jquery,2,14
2016,1203,bootstrap,jquery,4,15
2016,401,delphi,jquery,13,16
2017,29538,javascript,jquery,1,1
2017,15039,html,jquery,2,2
2017,12727,css,jquery,3,3
2017,12095,c#,jquery,20,4
2017,10515,java,jquery,11,5
2017,4809,android,jquery,29,6
2017,4586,c++,jquery,26,7
2017,3387,ajax,jquery,3,8
2017,2441,css3,jquery,4,9
2017,2106,html5,jquery,2,10
2017,1717,.net,jquery,24,11
2017,1565,bootstrap,jquery,4,12
2017,1562,c,jquery,25,13
2017,1291,git,jquery,9,14
2017,1128,angularjs,jquery,2,15
2017,859,delphi,jquery,10,16
2011,607,javascript,jquery-ui,14,1
2011,404,html,jquery-ui,18,2
2011,282,jquery,jquery-ui,9,3
2011,251,css,jquery-ui,19,4
2011,69,ajax,jquery-ui,24,5
2012,1892,javascript,jquery-ui,9,1
2012,1320,jquery,jquery-ui,5,2
2012,1222,html,jquery-ui,14,3
2012,770,css,jquery-ui,18,4
2012,292,ajax,jquery-ui,21,5
2013,2096,javascript,jquery-ui,11,1
2013,1515,jquery,jquery-ui,4,2
2013,909,html,jquery-ui,16,3
2013,806,css,jquery-ui,18,4
2013,279,ajax,jquery-ui,28,5
2014,1840,javascript,jquery-ui,13,1
2014,1070,jquery,jquery-ui,8,2
2014,753,html,jquery-ui,19,3
2014,671,css,jquery-ui,13,4
2014,301,ajax,jquery-ui,27,5
2015,3501,javascript,jquery-ui,13,1
2015,1958,jquery,jquery-ui,7,2
2015,1619,html,jquery-ui,15,3
2015,1213,css,jquery-ui,19,4
2015,435,ajax,jquery-ui,30,5
2016,7867,javascript,jquery-ui,12,1
2016,3935,jquery,jquery-ui,6,2
2016,3289,html,jquery-ui,17,3
2016,2745,css,jquery-ui,18,4
2016,800,ajax,jquery-ui,29,5
2017,8814,javascript,jquery-ui,18,1
2017,4954,html,jquery-ui,15,2
2017,4520,jquery,jquery-ui,8,3
2017,4498,css,jquery-ui,15,4
2017,894,ajax,jquery-ui,32,5
2013,1170,java,jsoup,19,1
2013,968,android,jsoup,23,2
2014,1048,android,jsoup,23,1
2014,948,java,jsoup,17,2
2015,4444,android,jsoup,18,1
2015,3774,java,jsoup,12,2
2016,8400,java,jsoup,19,1
2016,7318,android,jsoup,23,2
2017,8044,java,jsoup,22,1
2017,5533,android,jsoup,26,2
2011,891,java,jsp,19,1
2011,148,jquery,jsp,15,2
2012,1576,java,jsp,15,1
2012,245,jquery,jsp,25,2
2013,936,java,jsp,24,1
2013,647,jquery,jsp,23,2
2014,810,java,jsp,22,1
2014,455,jquery,jsp,19,2
2015,2277,java,jsp,25,1
2015,488,jquery,jsp,32,2
2016,7482,java,jsp,20,1
2016,1868,jquery,jsp,29,2
2017,9193,java,jsp,13,1
2017,2158,jquery,jsp,24,2
2013,24,javascript,laravel,29,1
2013,8,jquery,laravel,30,2
2013,6,html,laravel,30,3
2013,1,css,laravel,30,4
2014,783,javascript,laravel,23,1
2014,352,jquery,laravel,23,2
2014,351,html,laravel,27,3
2014,243,css,laravel,29,4
2015,1831,javascript,laravel,29,1
2015,924,jquery,laravel,28,2
2015,855,html,laravel,30,3
2015,542,css,laravel,31,4
2016,7846,javascript,laravel,13,1
2016,3147,jquery,laravel,13,2
2016,2833,html,laravel,20,3
2016,2179,css,laravel,24,4
2017,11264,javascript,laravel,12,1
2017,5162,html,laravel,13,2
2017,4575,jquery,laravel,7,3
2017,4051,css,laravel,18,4
2010,69,c#,linq,2,1
2010,7,.net,linq,9,2
2011,553,c#,linq,20,1
2011,141,.net,linq,20,2
2012,1392,c#,linq,18,1
2012,207,.net,linq,23,2
2013,1248,c#,linq,21,1
2013,157,.net,linq,27,2
2014,1103,c#,linq,22,1
2014,129,.net,linq,27,2
2015,5617,c#,linq,16,1
2015,1029,.net,linq,20,2
2016,10975,c#,linq,17,1
2016,2231,.net,linq,19,2
2017,14494,c#,linq,14,1
2017,2027,.net,linq,17,2
2010,132,c++,linux,1,1
2010,107,c,linux,2,2
2010,58,c#,linux,9,3
2010,47,android,linux,9,4
2010,24,java,linux,4,5
2010,18,javascript,linux,7,6
2010,9,jquery,linux,6,7
2010,8,html,linux,10,8
2010,7,.net,linux,10,9
2010,2,git,linux,5,10
2010,2,css,linux,6,11
2011,2285,c++,linux,3,1
2011,1696,java,linux,5,2
2011,1446,javascript,linux,6,3
2011,1002,html,linux,7,4
2011,990,c,linux,3,5
2011,742,c#,linux,16,6
2011,562,css,linux,9,7
2011,537,jquery,linux,4,8
2011,396,android,linux,6,9
2011,179,ajax,linux,11,10
2011,166,.net,linux,18,11
2011,15,git,linux,6,12
2012,3620,c++,linux,5,1
2012,2669,javascript,linux,5,2
2012,2231,java,linux,7,3
2012,1526,html,linux,11,4
2012,1399,c#,linux,17,5
2012,1159,jquery,linux,6,6
2012,1117,android,linux,17,7
2012,1020,c,linux,5,8
2012,827,css,linux,15,9
2012,337,ajax,linux,18,10
2012,249,.net,linux,21,11
2012,69,git,linux,8,12
2013,2883,c++,linux,8,1
2013,2247,java,linux,5,2
2013,2107,javascript,linux,10,3
2013,1436,android,linux,15,4
2013,1299,c#,linux,20,5
2013,983,jquery,linux,15,6
2013,935,c,linux,9,7
2013,868,html,linux,19,8
2013,567,css,linux,26,9
2013,281,ajax,linux,27,10
2013,177,.net,linux,23,11
2013,94,git,linux,10,12
2014,2188,javascript,linux,7,1
2014,1891,c++,linux,7,2
2014,1812,java,linux,6,3
2014,1219,android,linux,17,4
2014,1175,c#,linux,20,5
2014,1016,jquery,linux,9,6
2014,809,html,linux,14,7
2014,781,c,linux,8,8
2014,548,css,linux,20,9
2014,364,ajax,linux,19,10
2014,247,git,linux,8,11
2014,138,.net,linux,24,12
2015,5287,java,linux,5,1
2015,5104,c++,linux,4,2
2015,4550,c#,linux,19,3
2015,4523,android,linux,17,4
2015,4178,javascript,linux,9,5
2015,1846,html,linux,12,6
2015,1758,jquery,linux,12,7
2015,1538,c,linux,3,8
2015,1290,css,linux,16,9
2015,863,.net,linux,24,10
2015,823,git,linux,7,11
2015,594,ajax,linux,21,12
2016,11184,java,linux,8,1
2016,9738,c++,linux,4,2
2016,9323,c#,linux,24,3
2016,8643,android,linux,18,4
2016,7419,javascript,linux,16,5
2016,3510,html,linux,15,6
2016,3116,c,linux,2,7
2016,2728,jquery,linux,16,8
2016,2534,css,linux,22,9
2016,1869,.net,linux,30,10
2016,1379,git,linux,7,11
2016,952,ajax,linux,24,12
2017,12975,javascript,linux,8,1
2017,11290,c#,linux,22,2
2017,10857,java,linux,10,3
2017,8860,c++,linux,5,4
2017,5712,html,linux,11,5
2017,5647,android,linux,23,6
2017,4461,jquery,linux,9,7
2017,4437,css,linux,16,8
2017,3348,c,linux,3,9
2017,1474,.net,linux,27,10
2017,1384,git,linux,7,11
2017,1309,ajax,linux,20,12
2011,515,java,maven,26,1
2012,849,java,maven,26,1
2013,802,java,maven,26,1
2014,856,java,maven,20,1
2015,3196,java,maven,15,1
2016,9182,java,maven,15,1
2017,8945,java,maven,15,1
2012,220,jquery,mongodb,26,1
2013,917,jquery,mongodb,18,1
2014,346,jquery,mongodb,25,1
2015,1176,jquery,mongodb,22,1
2016,1613,jquery,mongodb,32,1
2017,1904,jquery,mongodb,28,1
2011,2571,javascript,mysql,3,1
2011,1831,java,mysql,3,2
2011,1749,c++,mysql,12,3
2011,1689,html,mysql,3,4
2011,1044,c#,mysql,9,5
2011,906,delphi,mysql,2,6
2011,900,jquery,mysql,2,7
2011,881,css,mysql,5,8
2011,797,c,mysql,12,9
2011,610,linux,mysql,3,10
2011,334,android,mysql,14,11
2011,309,ajax,mysql,6,12
2011,229,.net,mysql,12,13
2011,59,html5,mysql,4,14
2011,47,css3,mysql,5,15
2011,17,git,mysql,2,16
2012,5128,javascript,mysql,3,1
2012,3275,html,mysql,4,2
2012,3192,c++,mysql,10,3
2012,2685,jquery,mysql,2,4
2012,2522,java,mysql,4,5
2012,2192,c#,mysql,7,6
2012,1999,css,mysql,5,7
2012,1307,android,mysql,11,8
2012,1242,delphi,mysql,5,9
2012,883,c,mysql,12,10
2012,864,linux,mysql,3,11
2012,843,ajax,mysql,6,12
2012,342,.net,mysql,12,13
2012,290,html5,mysql,4,14
2012,221,css3,mysql,6,15
2012,79,git,mysql,5,16
2013,5111,javascript,mysql,3,1
2013,3046,jquery,mysql,2,2
2013,2870,java,mysql,2,3
2013,2784,html,mysql,4,4
2013,2752,c++,mysql,11,5
2013,2169,css,mysql,5,6
2013,2039,android,mysql,6,7
2013,1781,c#,mysql,8,8
2013,947,c,mysql,8,9
2013,810,ajax,mysql,5,10
2013,581,linux,mysql,2,11
2013,448,delphi,mysql,6,12
2013,228,.net,mysql,15,13
2013,226,html5,mysql,4,14
2013,185,css3,mysql,5,15
2013,126,git,mysql,5,16
2013,5,angularjs,mysql,4,17
2014,4643,javascript,mysql,3,1
2014,2671,jquery,mysql,2,2
2014,2582,java,mysql,3,3
2014,2158,html,mysql,4,4
2014,1851,c++,mysql,8,5
2014,1838,android,mysql,14,6
2014,1596,css,mysql,5,7
2014,1560,c#,mysql,7,8
2014,943,ajax,mysql,5,9
2014,745,c,mysql,9,10
2014,429,delphi,mysql,1,11
2014,324,linux,mysql,2,12
2014,261,git,mysql,7,13
2014,181,.net,mysql,8,14
2014,176,css3,mysql,6,15
2014,173,html5,mysql,4,16
2014,91,angularjs,mysql,6,17
2015,8497,javascript,mysql,3,1
2015,6811,c#,mysql,8,2
2015,6590,java,mysql,3,3
2015,5183,android,mysql,12,4
2015,5046,c++,mysql,7,5
2015,4383,jquery,mysql,2,6
2015,4034,html,mysql,4,7
2015,2642,css,mysql,7,8
2015,1640,linux,mysql,3,9
2015,1407,c,mysql,8,10
2015,1365,ajax,mysql,6,11
2015,1254,.net,mysql,9,12
2015,893,git,mysql,4,13
2015,607,angularjs,mysql,6,14
2015,439,css3,mysql,6,15
2015,438,html5,mysql,4,16
2015,389,delphi,mysql,5,17
2016,17664,javascript,mysql,3,1
2016,15452,java,mysql,2,2
2016,12399,c#,mysql,12,3
2016,11423,android,mysql,11,4
2016,8698,c++,mysql,11,5
2016,8135,html,mysql,5,6
2016,7773,jquery,mysql,2,7
2016,6088,css,mysql,7,8
2016,3398,linux,mysql,3,9
2016,2645,c,mysql,9,10
2016,2314,ajax,mysql,6,11
2016,2264,.net,mysql,18,12
2016,1508,angularjs,mysql,6,13
2016,1367,git,mysql,9,14
2016,938,css3,mysql,6,15
2016,897,html5,mysql,4,16
2016,892,delphi,mysql,1,17
2017,19552,javascript,mysql,3,1
2017,16534,c#,mysql,9,2
2017,15779,java,mysql,1,3
2017,10044,android,mysql,7,4
2017,9486,html,mysql,5,5
2017,7962,jquery,mysql,2,6
2017,6869,css,mysql,8,7
2017,6003,c++,mysql,20,8
2017,3125,linux,mysql,4,9
2017,2579,ajax,mysql,6,10
2017,2318,c,mysql,16,11
2017,2165,.net,mysql,13,12
2017,1428,git,mysql,6,13
2017,1300,delphi,mysql,1,14
2017,1153,html5,mysql,4,15
2017,1145,css3,mysql,6,16
2017,836,angularjs,mysql,6,17
2012,516,javascript,mysqli,27,1
2012,425,mysql,mysqli,23,2
2012,408,html,mysqli,28,3
2012,276,jquery,mysqli,24,4
2012,238,css,mysqli,28,5
2012,97,ajax,mysqli,31,6
2013,2019,javascript,mysqli,14,1
2013,1195,jquery,mysqli,10,2
2013,1106,mysql,mysqli,6,3
2013,885,html,mysqli,17,4
2013,637,css,mysqli,24,5
2013,304,ajax,mysqli,22,6
2014,2185,javascript,mysqli,8,1
2014,1436,mysql,mysqli,2,2
2014,1246,jquery,mysqli,4,3
2014,1001,html,mysqli,9,4
2014,795,css,mysqli,12,5
2014,388,ajax,mysqli,16,6
2015,2827,javascript,mysqli,18,1
2015,2199,mysql,mysqli,5,2
2015,1399,jquery,mysqli,14,3
2015,1283,html,mysqli,20,4
2015,819,css,mysqli,26,5
2015,519,ajax,mysqli,26,6
2016,7568,javascript,mysqli,15,1
2016,4293,mysql,mysqli,7,2
2016,3316,jquery,mysqli,12,3
2016,2827,html,mysqli,21,4
2016,2061,css,mysqli,27,5
2016,979,ajax,mysqli,21,6
2017,6500,javascript,mysqli,25,1
2017,4613,mysql,mysqli,5,2
2017,3442,html,mysqli,23,3
2017,2947,jquery,mysqli,17,4
2017,2226,css,mysqli,32,5
2017,1138,ajax,mysqli,26,6
2011,362,java,node.js,28,1
2011,136,c++,node.js,28,2
2011,122,javascript,node.js,24,3
2011,76,html,node.js,26,4
2011,73,c,node.js,30,5
2011,56,linux,node.js,26,6
2011,41,mysql,node.js,26,7
2011,18,css,node.js,28,8
2011,17,jquery,node.js,25,9
2011,15,ajax,node.js,29,10
2012,1972,javascript,node.js,8,1
2012,1535,c++,node.js,26,2
2012,1447,java,node.js,20,3
2012,916,html,node.js,17,4
2012,845,jquery,node.js,11,5
2012,717,mysql,node.js,12,6
2012,518,c,node.js,27,7
2012,500,css,node.js,23,8
2012,358,linux,node.js,19,9
2012,246,ajax,node.js,27,10
2012,33,git,node.js,13,11
2013,2555,javascript,node.js,5,1
2013,1453,jquery,node.js,5,2
2013,1095,html,node.js,12,3
2013,1009,mysql,node.js,7,4
2013,913,c++,node.js,29,5
2013,902,css,node.js,15,6
2013,760,java,node.js,27,7
2013,312,ajax,node.js,21,8
2013,287,c,node.js,31,9
2013,149,linux,node.js,23,10
2013,64,git,node.js,13,11
2014,2655,javascript,node.js,4,1
2014,1471,c++,node.js,18,2
2014,1211,jquery,node.js,5,3
2014,1027,mysql,node.js,8,4
2014,930,java,node.js,18,5
2014,816,html,node.js,13,6
2014,623,c,node.js,19,7
2014,588,css,node.js,17,8
2014,392,ajax,node.js,15,9
2014,207,linux,node.js,6,10
2014,171,git,node.js,11,11
2015,5419,javascript,node.js,4,1
2015,2538,java,node.js,23,2
2015,2344,jquery,node.js,4,3
2015,2089,c++,node.js,30,4
2015,1890,html,node.js,11,5
2015,1761,mysql,node.js,11,6
2015,1296,css,node.js,13,7
2015,1154,linux,node.js,8,8
2015,663,ajax,node.js,16,9
2015,651,c,node.js,32,10
2015,623,git,node.js,13,11
2016,13283,javascript,node.js,4,1
2016,4810,jquery,node.js,4,2
2016,4802,html,node.js,8,3
2016,4686,c++,node.js,29,4
2016,4289,java,node.js,28,5
2016,3878,css,node.js,11,6
2016,3848,mysql,node.js,12,7
2016,2042,linux,node.js,12,8
2016,1362,ajax,node.js,12,9
2016,1290,c,node.js,30,10
2016,1089,git,node.js,13,11
2017,18011,javascript,node.js,4,1
2017,8049,java,node.js,21,2
2017,6859,html,node.js,9,3
2017,5841,jquery,node.js,4,4
2017,5489,css,node.js,11,5
2017,4886,c++,node.js,23,6
2017,4435,mysql,node.js,9,7
2017,2261,linux,node.js,9,8
2017,1753,c,node.js,23,9
2017,1740,ajax,node.js,12,10
2017,1242,git,node.js,11,11
2010,1,ios,objective-c,2,1
2011,115,ios,objective-c,1,1
2012,290,ios,objective-c,1,1
2013,803,ios,objective-c,1,1
2014,748,ios,objective-c,1,1
2015,1220,ios,objective-c,1,1
2016,1820,ios,objective-c,1,1
2017,810,ios,objective-c,3,1
2013,190,mysql,opencart,30,1
2014,93,mysql,opencart,32,1
2015,845,mysql,opencart,29,1
2016,2636,mysql,opencart,20,1
2017,3116,mysql,opencart,17,1
2011,1333,c++,opengl,19,1
2012,2013,c++,opengl,23,1
2013,1531,c++,opengl,26,1
2014,1146,c++,opengl,25,1
2015,1688,c++,opengl,32,1
2016,3932,c++,opengl,31,1
2017,3527,c++,opengl,31,1
2011,1274,java,oracle,11,1
2011,530,mysql,oracle,7,2
2011,299,linux,oracle,13,3
2012,1622,java,oracle,14,1
2012,544,mysql,oracle,18,2
2012,381,linux,oracle,18,3
2013,1001,java,oracle,22,1
2013,705,mysql,oracle,16,2
2013,125,linux,oracle,26,3
2014,715,java,oracle,25,1
2014,415,mysql,oracle,27,2
2014,111,linux,oracle,23,3
2015,2651,java,oracle,20,1
2015,1518,mysql,oracle,15,2
2015,842,linux,oracle,22,3
2016,3756,java,oracle,31,1
2016,3108,mysql,oracle,15,2
2016,1453,linux,oracle,29,3
2017,5393,java,oracle,29,1
2017,3235,mysql,oracle,16,2
2017,1327,linux,oracle,24,3
2011,146,linux,osx,23,1
2011,51,mysql,osx,25,2
2012,192,linux,osx,24,1
2012,87,mysql,osx,28,2
2013,377,mysql,osx,27,1
2013,167,linux,osx,21,2
2014,468,mysql,osx,21,1
2014,120,linux,osx,20,2
2015,913,linux,osx,18,1
2015,677,mysql,osx,32,2
2016,1740,linux,osx,16,1
2016,1520,mysql,osx,31,2
2017,2167,mysql,osx,25,1
2017,1852,linux,osx,13,2
2011,1657,c++,pascal,14,1
2011,1160,java,pascal,14,2
2011,909,delphi,pascal,1,3
2011,863,javascript,pascal,10,4
2011,722,c,pascal,16,5
2011,625,c#,pascal,18,6
2011,531,html,pascal,16,7
2011,522,mysql,pascal,8,8
2011,361,linux,pascal,11,9
2011,211,jquery,pascal,12,10
2012,2623,c++,pascal,16,1
2012,2044,java,pascal,9,2
2012,1494,javascript,pascal,13,3
2012,1146,delphi,pascal,8,4
2012,1120,c#,pascal,20,5
2012,869,html,pascal,18,6
2012,763,c,pascal,16,7
2012,755,mysql,pascal,10,8
2012,625,jquery,pascal,14,9
2012,539,linux,pascal,10,10
2013,2273,c++,pascal,17,1
2013,1371,java,pascal,15,2
2013,1084,c#,pascal,25,3
2013,1022,javascript,pascal,25,4
2013,797,mysql,pascal,12,5
2013,768,c,pascal,19,6
2013,550,html,pascal,25,7
2013,459,jquery,pascal,27,8
2013,416,delphi,pascal,7,9
2013,232,linux,pascal,17,10
2014,1112,c++,pascal,26,1
2014,1004,c#,pascal,25,2
2014,964,javascript,pascal,19,3
2014,809,mysql,pascal,13,4
2014,761,java,pascal,24,5
2014,435,html,pascal,23,6
2014,408,jquery,pascal,20,7
2014,400,c,pascal,27,8
2014,274,delphi,pascal,7,9
2014,113,linux,pascal,22,10
2015,3741,c#,pascal,28,1
2015,2887,javascript,pascal,17,2
2015,2612,c++,pascal,29,3
2015,1682,java,pascal,31,4
2015,1324,mysql,pascal,20,5
2015,1269,jquery,pascal,17,6
2015,1147,html,pascal,25,7
2015,905,linux,pascal,19,8
2015,900,c,pascal,23,9
2015,295,delphi,pascal,7,10
2016,7267,c#,pascal,30,1
2016,5867,javascript,pascal,27,2
2016,5016,c++,pascal,28,3
2016,3932,java,pascal,29,4
2016,2200,mysql,pascal,26,5
2016,2170,jquery,pascal,24,6
2016,1784,html,pascal,31,7
2016,1690,c,pascal,22,8
2016,1611,linux,pascal,24,9
2016,752,delphi,pascal,4,10
2017,7265,c#,pascal,31,1
2017,5659,javascript,pascal,28,2
2017,5220,c++,pascal,22,3
2017,4510,java,pascal,31,4
2017,2571,mysql,pascal,21,5
2017,1977,c,pascal,22,6
2017,1975,html,pascal,32,7
2017,1874,jquery,pascal,29,8
2017,1478,linux,pascal,18,9
2017,965,delphi,pascal,8,10
2011,397,mysql,perl,11,1
2011,372,linux,perl,10,2
2012,599,mysql,perl,15,1
2012,489,linux,perl,13,2
2013,543,mysql,perl,20,1
2013,307,linux,perl,8,2
2014,315,mysql,perl,30,1
2014,143,linux,perl,13,2
2015,682,mysql,perl,31,1
2015,643,linux,perl,30,2
2016,2392,mysql,perl,22,1
2016,1630,linux,perl,23,2
2017,2389,mysql,perl,23,1
2017,1243,linux,perl,28,2
2011,2980,javascript,php,1,1
2011,2164,c++,php,5,2
2011,2084,html,php,2,3
2011,1911,java,php,1,4
2011,1889,mysql,php,1,5
2011,1090,css,php,2,6
2011,1062,c#,php,8,7
2011,1031,jquery,php,1,8
2011,954,c,php,5,9
2011,885,delphi,php,3,10
2011,705,linux,php,1,11
2011,427,android,php,4,12
2011,403,ajax,php,1,13
2011,270,apache,php,1,14
2011,246,.net,php,9,15
2011,70,html5,php,2,16
2011,56,css3,php,2,17
2011,17,git,php,1,18
2011,5,node.js,php,1,19
2012,6113,javascript,php,1,1
2012,4260,html,php,1,2
2012,3865,c++,php,3,3
2012,3330,jquery,php,1,4
2012,3222,mysql,php,1,5
2012,2890,java,php,1,6
2012,2752,css,php,3,7
2012,2395,c#,php,4,8
2012,1743,android,php,2,9
2012,1363,delphi,php,1,10
2012,1069,c,php,2,11
2012,1033,ajax,php,2,12
2012,989,linux,php,1,13
2012,367,.net,php,9,14
2012,355,html5,php,2,15
2012,302,css3,php,3,16
2012,298,apache,php,1,17
2012,212,node.js,php,1,18
2012,108,git,php,1,19
2012,42,bootstrap,php,5,20
2013,6016,javascript,php,1,1
2013,3554,jquery,php,1,2
2013,3423,mysql,php,1,3
2013,3374,html,php,2,4
2013,3220,c++,php,2,5
2013,3094,java,php,1,6
2013,2701,css,php,3,7
2013,2286,c#,php,1,8
2013,2184,android,php,3,9
2013,1112,c,php,3,10
2013,980,ajax,php,2,11
2013,624,linux,php,1,12
2013,578,delphi,php,1,13
2013,360,apache,php,1,14
2013,296,html5,php,2,15
2013,268,.net,php,6,16
2013,226,css3,php,4,17
2013,209,node.js,php,1,18
2013,161,git,php,1,19
2013,135,bootstrap,php,5,20
2013,5,angularjs,php,2,21
2013,4,laravel,php,1,22
2014,5788,javascript,php,2,1
2014,3167,jquery,php,1,2
2014,3040,mysql,php,1,3
2014,2893,java,php,1,4
2014,2817,html,php,2,5
2014,2434,android,php,7,6
2014,2255,c++,php,1,7
2014,2069,css,php,4,8
2014,1918,c#,php,1,9
2014,1138,ajax,php,1,10
2014,883,c,php,2,11
2014,379,delphi,php,5,12
2014,370,linux,php,1,13
